"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
1451 "S" 123.976 7.715 9.632 10.98 46.566 162.772 400.613 616.823 2621.68 4978.45 627.466 251.577 188.559 210.287 241.057 427.432 142.982 158.649 293.926 316.894 200.76 230.626 284.658 171.234 228.873 350.896 941.651 12471 9954.61 9769.96 9424.94 5776.48 3746.58 1317.49 405.143 296.448 286.927 299.677 269.798 291.108 393.989 328.099 1213.68 986.791 280.777 222.508 215.681 209.343 112.542 147.496 68.218 82.885 181.29 175.055 86.506 73.918 79.691 99.58 173.29 275.04 720.852 3048.92 1005.45 2005.09 437.419 93.504 72.521 107.101 114.432 114.432 63.302 47.336 65.816 105.925 113.062 163.907 592.88 1707.3 643.551 1097.8 186.338 -3.606 -6.993 -10.939 -11.131 80.86 15.699 -0.151 -0.044 -1.432 -2.142 1.011 0.286 0.854 2.339 5.059 16.49 27.359 37.795 149.864 824.971 222.436 280.068 161.899 120.154 19.787 1.19 -0.248 -0.607 -1.917 -2.121 2.549 -0.904 -1.087 -0.41 -0.756 -0.085 0.513 1.594 1.892 5.307 17.556 124.253 4.196 6.83 12.404 17.344 9.16 11.428 62.358 15.152 6.238 8.464 8.582 9.413 9.386 22.431 34.41 53.166 14.743 8.47 18.167 32.088 27.612 38.767 170.492 51.676 47.491 40.564 60.868 9.047 5.016 9.885 13.394 8.042 2.706 2.321 4.083 24.41 6.576 7.768 11.446 5.558 4.375 27.037 28.622 31.597 19.481 232.847 639.335 55.043 32.811 30.992 11.568 18.642 32.001 632.092 153.85 22.634 9.674 9.299 5.109 6.755 7.097 3.24 2.464 1.499 1.085 0.879 0.224 0.25 4.735 12.568 5.192 2.916 3.283 0.731 3.044 1.289 -0.775 0.298 0.663 -0.317 -0.566 0.182 0.307 0.032 0.127 3.522 0.736 0.306 0.153 -0.062 -0.143 1.019 7.117 12.526 16.493 10.207 6.754 8.241 11.694 8.094 14.64 187.971 249.503 48.131 233.979 1352.65 1847.81 1172.17 683.379 158.586 37.231 16.858 3.298 1.54 1.393 1.706 4.189
1461 "B" 140.654 6.544 6.548 7.092 40.649 189.016 493.719 749.169 4218.25 8528 870.811 347.348 265.858 345.379 305.367 466.954 166.477 187.681 348.487 353.527 232.929 266.868 317.674 208.332 302.454 468.49 1453.18 19702.9 17837 18564.5 17268.8 10225.5 6102.96 2093.71 609.519 440.655 410.434 378.824 340.279 362.747 467.242 407.615 2066.56 1281.01 401.592 336.605 308.393 252.581 164.564 216.021 109.545 126.033 234.846 228.223 135.05 127.061 137.504 173.504 274.517 417.01 1401.83 5917.19 1877.62 3415.69 777.564 173.249 132.523 135.685 132.614 132.614 89.471 77.701 101.633 155.031 175.087 257.681 1166.2 3794.15 1278.63 1328.15 197.209 1.543 -10.626 -14.113 -9.737 109.392 28.438 6.105 6.2 4.42 3.776 9.093 9.576 9.279 12.18 13.894 23.909 42.584 58.406 275.486 1424.69 401.275 445.787 217.425 161.272 22.046 7.146 7.523 5.152 2.016 0.367 0.027 -0.338 0.342 0.364 -0.41 0.02 -0.101 1 0.375 2.361 22.37 162.855 6.257 5.638 15.266 18.19 8.997 10.251 128.892 20.147 23.216 5.025 3.983 3.901 -0.284 10.768 28.134 58.258 18.523 11.03 7.06 25.132 21.358 53.245 168.151 59.876 41.049 58.68 117.314 20.568 1.249 22.481 17.674 1.149 -4.171 -4.563 -3.416 7.352 -1.071 1.925 5.834 1.254 -1.29 20.526 28.036 29.361 19.825 510.05 1450.88 106.873 36.893 23.879 10.122 13.267 82.561 1502.03 359.48 41.274 17.617 16.363 7.705 7.347 4.191 2.619 2.871 1.659 0.9 1.014 0.437 1.077 4.959 13.87 6.057 3.419 4.078 1.993 2.724 1.838 -0.342 0.151 0.33 -0.085 0.243 0.04 -0.047 -0.386 0.736 2.721 1.248 0.139 -0.337 0.289 0.069 0.292 7.989 15.166 18.696 11.563 8.793 11.584 19.863 12.947 24.611 435.284 568.661 60.413 422.363 2573.89 3409.38 2000.3 1160.29 257.835 66.687 34.413 10.987 6.96 4.436 4.722 8.063
1491 "K" 107.235 3.559 4.202 5.337 46.337 182.721 476.052 680.619 2880.19 5858.31 580.214 230.848 181.483 228.84 226.095 380.566 123.706 148.201 289.551 286.711 167.895 195.188 247.752 150.814 225.983 358.993 1051.33 15231.8 11959.5 11307.4 10926.8 7012.43 4704.67 1485.33 378.879 253.004 239.117 240.474 210.273 215.901 296.339 221.396 1623.23 1460.25 313.549 235.953 239.657 233.708 121.849 151.944 80.43 92.917 188.297 173.796 95.913 87.901 95.129 119.075 191.042 291.784 819.734 3705.1 1180.94 2300.61 495.272 117.705 77.655 122.165 128.102 128.102 59.91 46.711 64.738 103.889 111.494 178.987 628.148 1673.66 824.664 1918.35 192.23 -31.861 -25.519 -27.221 -24.796 62.179 2.865 -9.421 -9.416 -8.711 -8.965 -5.673 -5.489 -6.266 -4.421 -1.068 6.641 17.814 29.572 157.26 950.988 255.034 329.718 176.471 137.055 16.097 4.601 -6.087 -7.873 -8.123 -8.942 -7.381 -8.819 -9.252 -7.803 -8.262 -7.73 -7.848 -6.726 -7.283 -5.412 4.366 99.008 -3.85 -0.155 7.972 13.478 3.962 51.719 189.461 13.907 2.041 0.234 2.317 0.886 -1.391 15.373 21.37 40.699 6.513 -0.958 6.31 16.052 26.886 59.707 284.454 32.863 35.265 45 40.168 16.538 9.071 3.53 15.052 -0.243 -5.069 -4.355 -1.64 11.883 1.538 6.465 10.952 2.292 3.78 36.806 20.863 21.137 14.34 233.425 590.79 39.638 23.784 16.983 5.7 14.735 28.656 580.706 135.835 14.228 5.366 7.975 9.499 28.269 12.18 -1.628 -0.961 0.37 1.311 0.331 -0.169 0.459 3.97 9.811 3.068 1.779 2.526 0.375 1.374 0.974 -0.877 0.045 0.079 0.676 0.336 0.129 1.171 0.904 1.681 4.389 3.474 1.986 1.702 2.642 3.034 3.789 8.756 13.637 16.444 10.449 8.3 11.505 12.775 13.442 25.961 191.09 236.754 47.403 253.744 1570.38 2243.95 1364.03 795.067 179.694 38.398 15.235 2.389 0.582 0.206 0.615 1.74
1521 "K" 54.644 1.811 1.084 0.857 17.277 89.787 225.978 339.38 1226.11 2319.06 311.785 147.067 107.875 113.019 119.007 196.362 81.18 89.264 155.345 157.292 107.259 110.938 133.364 81.965 110.453 166.909 445.016 5885.2 4826.29 4699.12 4367.6 2673.77 1687.5 715.848 322.827 284.458 303.819 314.408 351.036 441.872 673.178 1206.3 409.731 290.536 96.615 75.158 67.431 50.63 29.086 58.651 7.804 12.787 53.803 54.284 18.119 12.957 16.912 26.566 53.411 97.512 319.767 1413 444.913 876.128 187.419 33.919 26.131 29.486 27.046 27.046 25.681 18.524 25.903 37.057 39.954 61.364 262.722 864.654 252.561 258.352 57.167 3.85 -2.053 -5.426 -5.711 55.747 11.31 0.978 0.343 -0.701 -0.743 0.144 0.409 -0.006 0.076 1.238 7.733 12.947 17.176 69.183 365.161 93.784 104.634 55.93 44.057 8.511 1.032 0.304 0.18 -0.328 -0.124 -0.082 -0.05 0.037 0.217 -0.294 0.186 -0.019 0.631 0.801 1.549 9.241 79.653 2.171 3.104 8.083 11.657 5.302 5.047 10.188 13.654 1.438 2.474 2.313 3.038 3.148 6.305 14.501 23.008 4.774 1.505 2.414 7.323 6.074 12.455 13.297 22.465 18.928 7.061 7.083 9.088 2.134 3.291 6.342 1.382 -0.016 -0.72 -0.379 1.784 -0.124 1.263 2.512 0.895 0.745 14.891 10.056 9.062 7.302 107.73 328.478 15.19 6.189 4.5 1.095 6.447 14.94 339.471 78.106 9.46 4.554 4.643 2.344 1.606 1.717 1.155 0.609 0.066 -0.255 -0.435 -0.506 -0.236 1.115 4.904 1.844 2.397 2.491 0.6 1.419 0.36 -0.137 -0.003 -0.045 0.068 0.155 -0.255 -0.023 0.057 0.001 0.338 -0.187 -0.296 -0.304 0.143 0.454 0.476 1.201 3.164 6.366 4.163 2.82 2.484 5.417 4.778 8.504 100.628 137.084 28.869 120.808 641.775 833.312 499.275 282.238 55.534 13.41 6.352 0.496 -0.039 -0.143 -0.406 0.923
1531 "S" 86.253 3.617 3.471 3.962 19.219 96.335 266.996 403.058 2572.59 5608.69 505.926 214.442 166.176 210.823 181.199 283.435 90.903 105.127 206.358 214.835 131.017 152.495 190.256 117.879 180.884 278.35 880.016 12884.6 11105.1 11440.9 10982.2 6465.62 3871.03 1330.66 367.328 240.942 215.177 209.286 185.413 193.511 254.592 203.024 1472.48 806.731 256.774 227.488 221.552 181.425 113.612 143.514 80.637 91.122 159.904 154.542 94.842 90.45 97.184 121.055 194.383 298.622 861.103 3724.83 1176.98 2240.28 487.004 119.868 108.666 113.73 100.337 100.337 62.103 53.552 69.998 105.51 118.186 174.905 707.084 2295.95 903.024 855.456 99.883 0.298 -5.662 -9.102 -6.686 67.886 16.401 4.478 5.285 4.803 4.632 7.047 6.99 7.107 8.892 10.997 17.723 30.774 42.247 179.176 935.749 249.008 325.21 166.787 124.921 22.826 5.577 3.725 2.433 1.198 0.92 0.253 -0.238 -0.042 0.161 0.235 0.242 -0.466 -0.454 -0.674 1.115 9.757 93.466 1.303 1.635 6.987 9.722 7.359 48.553 85.028 13.824 22.223 3.004 3.042 1.552 0.154 6.979 16.719 34.712 12.337 8.867 8.161 23.331 24.902 37.398 210.83 40.044 32.85 91.177 776.188 10.269 2.211 8.514 16.973 -2.607 -5.425 -4.838 -3.418 7.022 -0.91 1.898 3.731 -2.5 0.337 16.828 15.224 17.191 10.246 289.295 855.264 52.558 24.32 25.852 6.386 7.254 34.59 858.674 203.245 18.592 7.053 7.748 5.893 10.714 4.015 -0.383 -0.044 0.144 0.171 -0.588 -0.768 0.185 2.152 7.355 3.106 1.574 2.021 1.044 1.29 0.686 0.07 0.046 -0.23 0.145 -0.043 0.194 -0.291 0.056 0.3 2.524 0.718 0.57 0.112 0.684 0.994 1.947 5.983 11.539 14.594 8.874 6.568 9.018 12.205 11.972 23.342 253.675 343.509 49.647 279.763 1626.9 2167.02 1318.18 762.462 167.991 36.984 17.335 4.003 2.181 2.195 2.142 3.62
1541 "K" 92.915 6.221 5.504 6.639 30.108 120.038 365.599 519.433 2784.68 5229.4 501.806 203.825 157.533 217.946 199.306 329.495 117.101 134.563 261.619 259.133 163.259 193.328 233.18 160.28 235.261 376.669 1097.06 13806.8 11606.4 11277.2 10304.3 6487.69 3713.96 1133.18 295.649 207.321 197.595 197.697 166.386 173.441 245.566 196.102 1353.39 878.612 239.977 192.916 189.048 159.08 99.419 129.828 67.432 82.612 174.662 158.084 87.347 81.529 91.554 118.37 178.017 271.01 907.543 3877.58 1036.95 1934.43 403.251 80.675 59.122 80.743 75.749 75.749 47.201 41.561 59.019 95.235 109.653 171.607 648.97 1974.28 809.53 947.467 91.112 -12.378 -15.616 -17.562 -14.27 63.829 12.363 -0.382 0.404 -1.066 -1.13 1.072 1.271 1.311 3.538 5.438 11.686 23.435 36.463 153.17 809.199 220.237 282.312 132.19 98.952 21.144 3.386 2.757 2.458 2.209 0.499 -0.11 -0.092 0.175 0.285 0.442 1.388 0.604 0.717 1.08 3.029 11.934 96.735 5.098 12.14 19.78 21.991 9.283 19.355 117.132 12.847 4.611 6.298 6.701 6.8 3.785 8.986 22.409 42.376 9.987 2.264 4.26 8.618 17.818 36.341 76.061 26.49 30.964 16.027 10.361 12.773 0.451 20.11 8.668 0.806 -1.682 -2.402 -1.518 3.052 -0.609 1.29 3.041 1.204 0.174 26.195 22.895 15.274 11.009 254.149 730.59 48.612 13.878 8.107 2.057 6.423 36.133 765.369 162.37 17.175 6.392 6.105 2.096 4.888 2.783 -0.087 -0.058 0.294 -0.119 0.002 -0.594 0.103 3.79 11.179 4.539 2.043 2.303 1.178 2.141 1.081 0.064 -0.032 -0.094 0.019 -0.051 -0.026 0.082 -0.06 2.236 2.096 -0.095 -0.379 -0.266 0.4 0.058 0.295 2.736 7.435 11.102 6.784 5.384 6.78 12.65 9.359 17.218 224.295 298.12 46.125 248.226 1542.18 2169.3 1144.82 653.236 138.29 31.713 15.42 3.585 1.648 1.44 1.433 2.475
1571 "B" 122.265 3.924 3.389 3.543 32.31 154.201 379.588 581.987 3884.9 8041.15 736.594 282.272 221.655 371.705 288.83 421.785 130.455 147.79 285.043 298.293 179.607 215.418 268.785 161.356 247.625 370.34 1242.88 19925.5 16710.4 16972.4 16271.4 9813.05 6176.96 1939.01 521.166 337.623 297.429 305.273 259.944 268.803 361.4 284.552 2199.17 1614.76 356.147 277.22 262.663 231.395 139.299 164.417 103.431 120.809 228.157 217 129.262 123.199 132.019 167.133 256.697 385.806 1270.27 5530.92 1678.4 3285 716.369 174.725 114.056 122.964 121.49 121.49 74.762 64.503 85.438 144.432 165.474 243.749 1037.24 3206.9 1137.22 2126.4 198.512 -28.076 -26.246 -26.195 -22.504 51.859 3.153 -5.754 -2.811 -1.03 -3.094 0.681 1.977 2.54 5.15 9.267 20.861 36.965 52.319 254.265 1354.9 381.69 480.072 191.183 140.977 19.123 8.219 2.33 0.507 -1.097 -0.957 2.747 -1.093 -0.626 -0.623 -0.739 0.628 0.359 0.765 0.658 3.342 11.55 92.507 3.73 4.894 9.701 13.586 6.911 14.92 141.206 14.16 7.734 11.163 10.636 11.767 7.194 58.91 35.537 61.185 17.461 8.572 15.179 23.847 25.712 59.741 324.955 58.803 51.893 50.164 133.333 36.934 17.104 16.383 34.394 6.313 0.119 -0.256 1.547 16.411 4.032 7.323 10.499 6.325 3.775 20.48 29.839 36.528 26.826 437.165 1195.42 75.968 39.897 29.404 12.456 14.441 69.871 1213.59 270.273 28.131 10.185 9.543 3.189 4.616 2.931 -0.513 -0.45 -0.145 0.726 1.115 -0.033 0.488 4.687 12.038 4.24 2.163 2.036 0.517 2.387 0.566 -0.262 0.123 0.1 -0.096 -0.211 0.04 0.187 0.432 0.726 3.913 1.692 1.346 1.693 2.41 2.703 4.71 12.762 18.983 20.782 12.877 10.289 14.385 22.88 21.244 37.845 371.786 469.66 71.819 422.989 2409.53 3225.16 1879.17 1071.11 204.969 40.625 16.82 -0.672 -3.367 -2.815 -2.983 -1.296
1591 "S" 68.707 3.836 3.606 4.161 19.977 88.384 238.174 368.551 1644.09 3236.81 380.6 157.326 121.416 155.375 150.283 240.825 91.53 96.973 179.029 189.014 123.667 142.068 170.712 104.816 147.468 227.633 620.848 8077.81 6654.76 6334.03 6154.88 3959.71 2514.57 856.857 257.196 190.535 190.708 180.305 158.487 165.608 221.407 192.203 787.4 672.359 202.873 157.525 149.709 126.365 85.843 121.393 51.341 60.07 113.935 113.886 63.328 55.15 59.767 74.681 114.431 174.136 505.609 2166.92 677.203 1264.9 289.231 67.477 47.937 64.227 64.145 64.145 42.697 37.767 51.287 64.649 71.767 109.786 345.368 1040.35 469.465 655.758 92.907 3.777 -1.504 -4.422 -3.601 79.57 19.519 6.142 5.797 4.38 3.934 5.573 5.292 4.989 5.915 6.901 10.393 19.053 26.903 96.12 522.812 151.528 191.153 93.173 72.539 16.15 2.757 1.651 1.851 0.463 0.226 0.031 -0.089 -0.009 0.144 -0.005 -0.022 -0.071 0.586 0.636 1.524 11.049 107.783 2.038 5.513 12.985 16.939 7.105 9.357 70.275 11.349 1.032 1.426 2.326 2.812 1.841 2.492 14.121 26.778 5.329 1.112 1.269 6.098 11.979 19.541 13.245 26.5 23.504 7.797 9.547 17.005 1.272 13.635 11.76 0.855 -1.169 -1.649 -0.876 1.439 -0.906 0.577 1.393 0.222 0.561 21.729 12.778 7.09 6.393 123.764 379.275 18.468 9.968 4.404 0.563 5.759 17.007 391.261 89.039 9.107 3.935 3.25 0.684 1.168 0.114 0.451 0.537 0.052 -0.744 -0.763 -0.826 -0.305 2.307 8.35 2.982 1.364 1.402 0.495 0.341 -0.18 -0.906 -0.657 -0.521 0.258 0.528 -0.176 -0.282 -0.542 -0.115 0.348 0.007 -0.174 -0.089 0.228 -0.019 0.436 1.748 3.685 7.336 4.292 3.202 3.989 7.478 6 11.05 117.4 162.856 38.178 162.747 909.667 1267.16 743.957 426.637 91.489 19.494 8.974 1.364 0.394 0.428 0.641 1.128
1601 "S" 79.387 5.646 5.437 5.642 22.497 88.127 261.642 385.19 1234.9 1974.5 350.902 160.058 116.793 129.866 146.762 258.508 99.195 108.371 203.888 210.201 135.335 149.536 181.329 112.388 144.239 228.449 578.416 5897.93 4191.04 3621.26 3334.55 2193.1 1444.4 594.824 231.337 197.438 213.55 219.735 217.473 247.033 346.963 393.425 394.585 340.524 133.792 108.427 108.36 92.947 58.713 96.182 26.329 33.992 98.512 91.343 36.696 28.091 30.245 38.066 67.774 117.767 284.949 1080.09 372.767 724.649 182.597 40.534 29.955 51.247 48.618 48.618 31.243 24.662 34.428 48.938 49.728 71.193 202.851 483.539 229.967 271.393 66.003 7.565 0.604 -2.986 -2.7 81.398 21.655 6.034 4.195 3.061 2.537 3.726 3.532 2.935 2.65 3.434 7.888 13.492 19.953 60.097 293.182 92.019 139.956 82.283 65.458 12.776 2.464 0.772 -0.363 -0.07 -0.531 1.741 -0.594 -0.633 -0.671 -0.84 -0.679 -0.647 -0.023 -0.159 0.81 10.357 106.193 1.292 1.346 5.382 9.515 5.669 3.355 30.023 9.929 1.103 1.241 1.266 1.624 1.762 16.045 16.089 27.794 5.275 1.96 2.947 8.473 8.408 13.151 55.683 14.478 16.027 18.797 160.967 3.825 0.37 3.56 5.27 1.103 -0.685 -0.929 -0.222 2.441 -0.151 1.57 2.862 1.377 1.143 17.959 12.239 8.219 4.548 57.852 164.856 12.062 6.77 4.566 1.482 7.638 8.433 164.78 42.153 6.417 3.406 2.389 1.532 2.119 1.871 0.536 0.47 -0.091 -0.389 -0.066 -0.552 -0.029 2.856 8.248 3.685 1.854 2.756 1.288 1.508 0.704 -0.154 0.174 -0.007 -0.027 -0.142 0.036 -0.026 -0.103 -0.265 0.322 0.117 0.04 -0.202 0.326 -0.186 0.419 1.808 4.067 8.291 4.829 2.392 2.479 4.587 4.024 6.861 53.898 79.559 34.385 105.437 497.598 686.24 461.12 272.885 71.977 15.18 6.569 1.42 0.507 0.397 0.457 2.297
1611 "B" 38.994 4.465 1.335 -0.185 9.602 75.72 245.719 383.906 1338.08 2455.23 416.421 197.295 156.706 147.766 137.522 177.072 120.494 116.173 179.552 173.004 131.312 128.234 138.757 92.911 114.123 168.18 524.891 6196.94 6097.51 5843.05 4984.57 3264.02 1727.86 857.635 500.44 459.548 491.726 523.876 615.532 855.464 1617.32 8746.82 418.082 223.005 84.261 61.886 53.166 36.087 24.375 62.033 7.944 5.902 31.21 41.912 14.871 8.463 11.16 20.889 46.405 85.009 395.875 1793.95 506.778 668.489 195.711 55.54 28.416 23.827 21.34 21.34 30.022 22.174 26.358 28.629 40.91 72.222 324.96 1022.39 326.746 220.722 66.563 12.604 5.638 -0.898 -0.097 61.844 20.014 4.72 2.503 1.455 0.999 2.092 2.165 0.612 -0.062 0.207 5.26 6.006 8.733 48.85 254.551 88.672 93.276 39.56 25.735 6.169 1.987 0.241 0.113 -0.142 -0.102 0.191 0.094 -0.101 -0.073 -0.172 -0.219 0.243 0.913 0.551 1.938 14.449 86.053 7.481 2.236 4.948 8.235 6.481 3.374 5.466 9.668 3.046 4.453 3.341 3.515 2.953 9.254 8.413 13.951 5.281 2.421 4.213 7.315 5.68 13.373 59.592 18.058 22.582 36.7 122.266 13.876 3.547 2.994 5.85 1.8 -0.54 -0.435 -0.053 2.248 0.232 0.21 1.83 0.348 0.027 9.124 10.975 10.364 5.499 140.387 405.95 45.523 17.648 8.512 6.453 11.465 23.04 401.961 122.507 18.532 7.92 5.742 2.819 1.322 0.196 0.449 0.245 -0.405 -0.07 -0.346 -0.195 -0.177 2.252 7.899 3.69 1.928 2.577 1.448 1.887 0.551 0.145 -0.257 0.061 0.153 0.098 -0.201 0.08 -0.141 -0.222 0.582 -0.107 -0.24 -0.421 0.124 0.406 0.873 4.419 8.299 8.567 4.317 3.215 2.486 5.458 4.413 7.967 117.957 163.386 26.029 101.698 647.909 953.109 428.84 226.085 53.045 15.07 6.314 0.915 0.598 -0.007 0.028 2.569
1631 "S" 32.538 1.185 0.736 0.146 3.466 44.315 147.514 237.734 535.63 954.671 213.065 118.023 89.059 80.753 84.061 122.806 64.166 72.549 118.173 118.263 86.995 81.442 96.679 59.987 71.861 103.807 221.815 2290.12 1889.75 1542.14 1444.46 1066.94 823.12 469.265 276.26 262.838 298.254 307.778 371.514 510.57 899.025 2599.54 137.566 191.81 88.814 65.611 61.38 50.199 31.852 65.316 9.833 7.077 27.94 26.032 6.575 2.964 3.95 5.411 15.179 32.763 80.019 393.111 160.483 312.629 93.37 22.916 12.249 20.167 23.741 23.741 21.688 14.435 18.135 16.218 13.17 17.23 53.985 132.959 71.914 141.928 45.817 8.302 2.584 -1.427 -3.841 62.151 16.794 3.529 1.482 0.335 -0.418 0.856 0.639 -0.184 -1.768 -1.357 5.795 6.24 3.793 16.821 119.037 40.311 53.956 35.395 29.343 5.453 1.255 0.498 0.017 -0.037 -0.296 -0.08 -0.121 0.25 0.099 -0.348 0.014 0.067 0.655 0.552 1.238 9.484 83.305 4.799 4.54 8.287 11.439 6.596 4.798 10.663 15.191 1.799 1.388 1.367 1.451 1.997 6.206 9.521 11.884 3.595 1.714 1.99 4.633 4.384 12.73 9.666 18.583 14.59 4.592 4.519 4.19 1.267 2.548 3.195 1.286 0.347 -0.265 0.202 1.655 -0.082 0.876 1.518 0.769 0.296 6.701 5.28 7.137 4.651 16.817 47.394 3.728 2.468 1.477 0.05 5.416 2.017 46.412 13.987 3.278 2.404 1.742 2.181 2.42 1.492 0.503 0.081 -0.049 -0.152 -0.328 -0.467 -0.336 1.282 2.678 0.735 1.145 2.317 0.456 0.615 0.21 -0.077 -0.302 0.115 0.311 -0.13 0.263 -0.268 -0.056 0.185 0.116 -0.133 0.053 -0.418 0.364 -0.087 0.474 1.549 1.411 4.515 2.924 1.409 0.928 1.415 1.066 1.831 15.594 22.971 13.076 37.915 193.456 278.18 195.308 121.339 33.182 8.268 3.242 0.47 0.066 -0.451 0.053 0.835
1641 "K" 63.491 2.425 2.071 0.253 32.32 143.9 427.116 582.165 3712.57 5833.87 663.131 277.072 233.973 291.897 267.333 440.362 153.568 180.569 315.668 313.71 211.985 260.241 294.463 210.612 280.585 437.093 1277.61 17844.7 12822.9 13676 12302.8 7378.33 4493.75 1372.01 389.976 297.119 295.182 307.561 265.794 299.631 395.453 393.703 1540.66 952.99 240.272 200.078 185.842 153.283 94.983 132.721 51.521 73.003 184.236 172.077 83.655 73.925 83.579 114.542 185.86 287.868 1069.83 4326.09 1184.29 2590.03 420.335 83.52 64.275 83.773 73.919 73.919 38.203 35.319 60.147 91.739 126.441 222.864 887.391 2543.68 905.73 1178.38 90.43 -27.43 -27.29 -29.817 -23.499 82.891 2.982 -10.628 -10.316 -11.087 -11.81 -8.98 -9.185 -9.932 -8.554 -6.255 0.569 10.731 21.293 204.976 1078.13 238.562 323.798 149.429 102.534 4.709 1.302 -6.163 -8.08 -6.313 -7.638 7.828 -8.767 -8.972 -8.364 -8.137 -7.166 -8.157 -7.218 -7.329 -4.9 9.006 119.265 -3.45 4.556 13.85 18.304 -0.534 9.163 10.436 3.255 -0.79 1.609 0.676 2.425 -0.046 3.59 16.064 35.861 4.308 -0.596 1.416 3.481 10.727 41.788 109.074 30.449 25.144 24.854 193.331 18.687 -2.92 2.91 11.874 -1.851 -4.187 -4.768 -2.666 -1.684 -3.993 -0.435 1.578 -2.007 -0.89 36.35 18.085 5.376 9.855 354.847 929.342 26.759 2.909 7.53 0.056 4.317 67.966 1055.8 151.943 18.739 7.856 7.497 2.001 1.138 -0.136 -0.729 -0.042 0.006 0.314 -0.38 -0.571 0.222 7.754 22.279 8.068 2.741 1.98 1.215 2.643 0.831 -0.355 0.404 0.037 -0.308 -0.067 0.443 0.171 -0.05 1.265 5.221 1.32 0.73 0.719 1.77 1.092 2.011 3.468 8.786 15.647 8.076 5.887 7.888 13.428 11.325 22.1 333.494 342.577 41.566 333.638 1985.98 2358.8 1496.27 792.771 157.326 38.048 19.576 5.105 2.514 2.616 2.754 4.059
