"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X5.09016",-0.019901,0.0077079,-0.014907,-0.020726,-0.0019577,0.011521,-0.01816,0.058359,-0.028187,-0.022545,0.0033331,-0.031838,0.03124,0.021961,0.03765,-0.0077582,0.0039949,-0.0018921,0.0018821,0.018678,-0.00053819,-0.013427,-0.013834,0.015299,0.025589,-0.0071582,-0.00185,0.033482,0.021798,-0.028187,-0.030746,0.021064,-0.037437,-0.0043431,0.013586,0.012647,0.0031924,-0.033915,0.00036955,0.0050608,0.0069652,0.013114,0.020215,0.0029286,-0.015313,-0.0026955,-0.022412,-0.0076455,-0.0077896,-0.0022362,0.027192,-0.0079367,0.013269,0.02363,0.024492,0.033286,-0.037195,0.016817,-0.011744,-0.019538,0.031847,-0.012722,-0.0072964,0.0025397,-0.007292,0.021709,0.023718,0.019889,-0.020964,0.025172,0.015953,0.0085895,0.014497,-0.012234,0.036584,-0.015785,0.0085242,-0.024565,0.0336,-0.018292,-0.018692,0.0039271,-0.040231,0.019234,-0.010494,-0.035241,-0.027814,-0.0064971,-0.022675,-0.032735,0.0095649,-0.0040393,-0.001645,0.033093,0.010588,0.0010503,-0.013538,0.0016032,-0.031058,0.003978,0.0052687,0.011912
"X5.1102",-0.022082,0.0084785,-0.015213,-0.02045,-0.0041898,0.0125,-0.01848,0.057726,-0.02478,-0.018044,0.00059876,-0.029975,0.034387,0.019766,0.036573,-0.0078551,0.0052419,-0.00044521,0.0049026,0.024092,-0.00024452,-0.0077764,-0.01407,0.019818,0.022957,-0.0017928,0.00089628,0.031826,0.025485,-0.028822,-0.025554,0.013963,-0.038095,-0.0019828,0.0204,0.013791,0.0031934,-0.037175,-0.01113,0.009337,0.011034,0.0067863,0.02307,0.0040916,-0.018994,-0.0054952,-0.01668,-0.0096442,-0.0062995,-0.0022957,0.025025,0.00053044,0.0074219,0.028854,0.036604,0.035996,-0.046206,0.026726,-0.018963,-0.017899,0.036336,-0.0077041,-0.0060906,0.011043,-0.0020824,0.016358,0.021978,0.018045,-0.028467,0.018903,0.013929,0.017786,0.014304,-0.016189,0.034067,-0.013147,-0.0057076,-0.023558,0.043098,-0.014224,-0.0029526,0.019303,-0.043979,0.027022,-0.0063997,-0.045498,-0.0075795,0.010714,-0.022903,-0.0028247,0.0099685,-0.0082536,0.00058312,0.018905,0.0091319,-0.0028733,0.0065042,0.020992,-0.0086385,0.023601,0.0048828,-0.01695
"X5.13024",-0.024161,0.010174,-0.019069,-0.017719,-0.005325,0.009942,-0.01861,0.052271,-0.021741,-0.015906,-0.00049,-0.033397,0.038626,0.015771,0.042197,-0.0065627,0.0058189,-0.0064006,0.0069049,0.020316,-0.0074639,-0.0094331,-0.016615,0.01957,0.022106,0.00084435,-0.0012291,0.032623,0.012429,-0.033097,-0.018088,0.0095984,-0.035631,0.0014719,0.02426,0.012995,0.0038048,-0.03994,-0.011378,0.0054066,0.0090185,-0.0016401,0.025422,-0.0032953,-0.026543,-0.0046208,-0.019278,-0.010011,0.00059611,-0.0003711,0.030377,0.0023964,0.0072382,0.025307,0.044926,0.022965,-0.039317,0.031075,-0.018886,-0.019348,0.032564,-0.008254,-0.021206,0.01041,-0.0033036,0.027093,0.022725,0.013537,-0.022074,0.011779,0.018804,0.020692,0.024474,-0.0094338,0.024808,-0.0073008,-0.0040369,-0.024026,0.049616,-0.0011857,0.012988,-0.0061647,-0.055559,0.018571,-0.0086914,-0.028989,-0.0077789,-0.0058735,-0.025777,-0.023278,-0.010769,-0.0072234,0.0031929,0.032927,0.028804,-0.0045061,-0.013126,0.010254,0.0016858,0.018643,0.0079484,-0.0091864
"X5.15028",-0.028212,0.0085856,-0.019915,-0.0099464,-0.0097712,0.0041463,-0.014104,0.046346,-0.013176,-0.015623,-0.002966,-0.033388,0.039475,0.0071394,0.054782,-0.0033085,0.011888,-0.01218,-0.0011561,0.021896,-0.011381,-0.0076144,-0.019452,0.010372,0.015589,-0.00095673,0.0036735,0.034411,-0.023338,-0.026294,-0.0056132,0.015384,-0.028275,0.011136,0.029721,0.0083539,0.0055551,-0.045454,-0.041608,-0.00994,0.0075439,-0.00011917,0.028297,-0.018116,-0.030169,-0.015125,-0.017748,0.00086789,0.016552,-0.0045804,0.031017,0.009674,0.008946,0.025146,0.044376,0.011147,-0.030832,0.029619,-0.011406,-0.012954,0.048107,-0.025744,-0.028862,0.0065768,-0.0047873,0.033752,0.028467,0.0045382,-0.011191,0.01069,0.027827,0.02902,0.016523,-0.0059308,0.021182,-0.0075004,-0.0056109,-0.0060138,0.044674,0.0068279,0.0081366,0.013974,-0.095979,0.015713,-0.025072,-0.043875,0.014882,-0.034972,-0.03516,-0.043714,-0.042571,-0.03504,-0.050008,0.027472,0.049989,-0.0042422,-0.020857,0.021561,0.026097,0.03439,0.017713,0.0025939
"X5.17031",-0.05436,-0.0081185,0.0055367,0.017181,-0.0031149,-0.022918,-0.0014969,0.027287,-0.018678,-0.03014,-0.0065211,-0.02144,0.017888,-0.00087338,0.01333,-0.0013211,-0.0050688,-0.013663,-0.0073237,-0.00014602,0.0057885,-0.0050959,-0.046619,0.0055979,0.035209,-0.012494,-0.014534,0.03128,-0.011502,-0.007401,-0.020531,0.0087195,0.038792,0.030261,0.015496,0.010878,0.018003,-0.029246,-0.029806,-0.021744,-0.0020173,-0.015311,0.019846,-0.018319,-0.026392,0.02249,0.0052701,0.017686,0.030405,-0.010949,0.010383,0.019538,-0.002165,0.004384,0.021651,-0.025573,-0.0037696,0.023748,-0.033125,-0.068937,0.039656,-0.034757,-0.054949,-0.043638,0.0026235,0.089562,0.062315,-0.012134,0.0070176,0.049585,4.037e-05,0.043964,-0.0064678,-0.037203,0.09806,0.0012899,-0.065536,0.057056,-0.08226,0.0098381,-0.026323,-0.0073966,-0.066587,-0.037999,0.040382,-0.0065703,0.1208,-0.0010425,0.083842,-0.046819,-0.094925,0.0023047,-0.066918,0.061372,-0.045039,0.055705,-0.086674,0.051811,0.086895,0.01044,0.070771,0.0028995
"X5.19035",-0.032799,-0.034738,0.042575,0.033257,0.021076,-0.0036917,0.0042833,0.10748,-0.0056615,-0.01197,0.044904,0.037238,-0.0081099,0.0079407,0.010556,-0.016923,0.010255,-0.026121,-0.051778,0.013453,0.0066613,0.031744,-0.052558,-0.020806,-0.026218,0.0034332,0.012653,0.016057,0.062414,-0.029232,0.043879,0.0033732,-0.068913,0.028852,-0.0050538,0.013487,-0.014515,0.042091,0.035425,0.016356,0.035639,-0.019621,-0.065795,-0.01974,-0.045452,-0.014125,-0.038332,-0.052264,0.014062,0.072655,0.054962,-0.037403,-0.053485,-0.032729,0.080217,0.014109,-0.037294,-0.02498,0.021152,0.040312,0.042495,0.013235,-0.040833,-0.029804,-0.063203,0.04196,0.093166,-0.020914,0.014263,-0.058515,0.014011,-0.020416,-0.053044,0.047737,-0.019814,0.020487,-0.055224,-0.074545,0.087413,-0.031166,0.095726,0.028454,0.02041,0.087671,0.021089,0.011285,-0.047403,0.063101,-0.0026271,-0.079467,0.021543,-0.01167,-0.012665,0.097569,0.090705,-0.074287,-0.013203,-0.049181,0.044077,0.096862,-0.0072548,0.033105
"X5.21039",-0.018987,-0.044981,0.045523,-0.011546,0.036678,0.023851,-0.019939,0.095984,0.048175,-0.0018917,0.014292,0.038075,0.030398,0.019828,0.01275,0.0027207,-0.0050341,0.03265,-0.012787,0.048996,0.0090412,0.032404,0.05044,0.018554,0.02162,0.0096458,0.051592,0.049194,0.028176,-0.0027166,0.021396,0.013395,-0.08343,-0.021812,-0.029367,-0.011489,0.016939,-0.011664,-0.034252,0.002707,-0.0027524,0.0086698,0.006364,-0.057215,-0.039251,-0.017613,-0.034508,0.06405,-0.049041,-0.010969,-0.092015,0.031555,0.064358,0.035766,0.042638,0.011044,-0.042866,-0.004906,0.021456,-0.032373,-0.005987,0.037882,0.022961,0.060247,0.077963,-0.03841,-0.031047,-0.078085,-0.047115,0.049195,-0.050565,0.046622,0.079362,0.037007,0.057525,0.041204,0.067603,0.02067,0.041298,0.10027,0.022771,-0.056422,-0.032971,-0.052343,-0.032546,0.028151,0.042567,-0.011758,-0.04075,0.033596,-0.083416,-0.012397,0.057525,-0.10791,-0.026481,-0.038192,-0.016508,0.041454,-0.0023868,0.045495,-0.02602,0.036499
"X5.23043",-0.049264,0.0084893,-0.030229,-0.0051635,-0.0142,0.016457,-0.0059602,0.03042,0.016791,-0.0036809,0.0061473,-0.019993,0.039611,-0.0069495,0.046989,0.0084996,0.01815,-0.0026558,0.013116,0.020158,-0.018439,0.00055219,0.010662,0.028568,0.0086511,0.00072908,0.030848,0.035245,-0.033624,-0.029477,0.011301,0.001304,-0.064477,-0.0016649,0.0092685,0.0038928,0.019933,-0.040764,-0.0029393,0.0060223,-0.016973,-0.0033926,0.026857,-0.031149,-0.020553,-0.046982,-0.060834,0.01424,0.010564,0.048904,0.0053426,-0.0007534,-0.0060977,-0.0079783,0.02497,-0.0035336,-0.014223,-0.0084979,0.011345,-0.018284,0.035663,-0.038588,-0.019649,0.0083265,0.012576,0.029531,0.022359,-0.057821,-0.048156,0.018327,-0.014744,0.047286,0.075143,0.069721,0.017372,0.0033815,0.009669,-0.050064,0.018144,0.042736,0.082087,-0.028811,-0.0074693,-0.014449,-0.013801,0.034549,0.0056778,0.017392,-0.0078673,-0.014993,0.025795,-0.074318,0.038888,0.031512,-0.021284,-0.022164,0.0066896,0.032184,-0.0060121,0.040445,0.046956,-0.0010108
"X5.25047",-0.075235,-0.0047678,-0.014279,0.017072,-0.01936,-0.0010306,0.0014797,0.0029726,0.016326,-0.022047,0.016187,-0.016437,0.030864,-0.0089994,0.043082,0.011914,0.020805,-0.0049532,-0.0061787,0.0049573,-0.017225,-0.0083503,-0.0018937,0.045208,0.01246,-0.0059135,0.041732,0.037708,-0.073423,-0.0050857,0.039425,-0.012791,-0.05464,0.0085205,0.019018,0.019218,0.013542,-0.036415,-0.0091149,0.011943,-0.012323,-0.02005,0.023932,-0.02954,-0.0087313,-0.056695,-0.060112,0.021897,0.030404,0.050256,-0.0091318,-0.0078761,-0.037777,0.0092626,0.018103,-0.051085,-0.005176,-0.029456,0.01473,-0.067923,0.05746,-0.063975,-0.010417,0.011071,0.013157,0.046123,0.036823,-0.081136,-0.033953,0.0011864,-0.038638,0.070892,0.074405,0.051222,0.054852,-0.020174,0.057449,-0.028792,0.0025394,0.019907,0.076847,-0.028786,-0.0036832,-0.023521,-0.0026588,-0.0052871,0.027074,0.0060586,0.018348,0.0027559,-0.021245,-0.080636,-0.018136,0.051559,-0.046383,-0.054629,0.0017038,0.039618,0.0011162,0.050806,-0.01235,-0.084326
"X5.27051",-0.11038,-0.029183,0.02262,0.043147,-0.016439,-0.016475,0.0052482,-0.01011,-0.0099602,-0.034995,0.013066,-0.0088556,0.0077149,0.00029701,0.0017307,0.0012484,-0.0070453,0.0088117,-0.011781,-0.012024,-0.0010448,-0.012002,-0.0061505,0.032085,0.02025,0.0040945,0.0061094,0.018588,-0.050233,0.011676,0.02734,-0.020884,-0.049645,0.024148,0.015667,0.032356,0.0060815,-0.030754,-0.0044063,0.020904,0.02284,-0.018995,-0.0013129,-0.024487,0.019488,-0.048912,-0.048275,0.005984,0.040194,0.0071713,-0.027476,0.004276,-0.063758,0.013444,-0.005857,-0.10212,-0.0012354,-0.032547,0.029506,-0.11529,0.050239,-0.10244,-0.014033,0.01263,0.039466,0.04489,0.047214,-0.079407,0.015876,0.019756,-0.097674,0.054284,0.073578,0.062186,0.04326,-0.03896,0.055715,0.01452,-0.021483,-0.0041938,0.028457,-0.019699,-0.0040323,-0.0027047,0.010267,-0.042369,0.041386,-0.034242,-0.023163,0.057512,-0.10523,-0.085179,-0.058514,0.062739,0.0075248,-0.056437,0.054171,-0.021978,0.023367,-0.029597,-0.029576,0.055002
"X5.29055",-0.12331,-0.046063,0.054725,0.054167,-0.0099193,-0.017767,0.0049457,0.021825,-0.054914,-0.022651,-0.011386,0.012818,-0.021874,0.019595,-0.062978,-0.010102,-0.049667,0.037452,-0.020133,-0.015018,0.02167,-0.0039131,-0.0075188,-0.010225,0.038265,0.0346,-0.0702,0.0060531,0.052166,-0.0031812,-0.034583,-0.0069947,-0.041744,0.0034032,-0.014098,0.0044858,0.0078837,-0.038697,-0.004481,0.03684,0.0030485,0.027468,-0.054539,-0.046757,0.017785,0.0092501,-0.064063,-0.01152,0.029715,0.014423,0.025582,0.029177,-0.0505,-0.004472,-0.016494,-0.067258,-0.028419,-0.036166,0.082491,-0.026506,-0.021419,0.0037475,-0.033232,-0.0208,0.078937,0.037823,0.056053,-0.079393,0.0038422,-0.0092245,-0.084779,0.076384,0.061602,0.062998,0.042492,0.020382,0.039871,0.033314,0.02832,-0.027778,0.031027,-0.05183,0.051857,-0.0052946,0.053989,-0.015529,0.040285,-0.076188,-0.008156,0.025085,0.00085297,-0.036198,-0.072549,0.01871,0.060003,-0.018465,0.02941,-0.026649,0.035425,0.065669,-0.053684,0.029205
"X5.31059",-0.084728,-0.026388,0.03504,0.033803,0.0046534,-0.029491,0.0035731,0.054676,-0.012637,-0.0078942,-0.014509,0.022121,-0.0076223,0.010255,-0.034234,0.010182,-0.044651,0.027407,0.0016696,-0.0071846,0.013753,-0.012672,-0.013826,-0.0027856,0.0053731,0.040723,-0.033058,0.0053709,0.064558,-0.015072,-0.03905,0.0019572,-0.046955,-0.024088,-0.016252,-0.025684,0.0081547,-0.015037,-0.012796,0.027645,-0.0078167,0.0035607,-0.026121,-0.050604,-0.003087,-0.036437,-0.059002,-0.020288,0.033449,0.024761,0.00091027,-0.0064987,-0.037273,-0.087809,-0.026921,-0.040777,0.0054269,-0.046534,0.046908,-0.017007,-0.032506,0.04004,-0.0029428,-0.06255,0.068112,0.010462,-0.011976,-0.10251,-0.0075571,-0.044603,0.028472,0.0063196,0.14569,-0.0046698,0.044727,-0.032014,-0.013449,0.015683,0.037407,0.020463,-0.026196,0.027634,0.035648,0.043693,0.040387,0.0011057,-0.02519,0.020808,0.01587,0.050733,-0.02217,-0.0084414,0.046468,-0.0044553,-0.015477,-0.017844,-0.02502,-0.018479,0.046968,-0.060394,0.019685,0.0099885
"X5.33063",-0.043997,-0.014247,0.026092,0.010046,0.030684,-0.050084,-0.0044177,0.088073,0.040608,0.010519,-0.014126,0.022462,0.018693,-0.0067631,0.018416,0.023361,-0.024554,0.013004,0.0021579,0.00034143,0.023142,-0.054905,-0.029553,0.0012575,-0.001294,0.039456,-0.0052937,0.0053751,0.043802,-0.015716,-0.032982,0.012741,-0.02891,-0.026515,-0.028391,-0.0361,-0.027794,0.0072102,-0.027655,-0.0075486,0.0069031,0.024628,0.012416,-0.055281,0.0045256,-0.025718,-0.032419,-0.022866,0.044344,-0.033881,-0.034627,-0.029641,0.022198,-0.1104,-0.044548,-0.067346,0.018854,-0.033917,0.018285,-0.069193,0.0030528,0.10837,0.057169,-0.076475,0.028719,0.013602,-0.0045431,-0.082041,0.020372,0.056748,0.080896,0.0071493,0.20387,-0.022791,0.078971,-0.028386,-0.14341,-0.004929,0.0058053,0.016311,-0.053315,-0.0093066,0.077329,0.0022471,0.023546,-0.045402,-0.046344,-0.0017257,0.057228,-0.0046136,-0.047361,-0.004146,0.095383,-0.052493,-0.075834,-0.037225,-0.063714,-0.011169,0.04057,-0.044994,-0.026113,-0.0026431
"X5.35067",-0.0095829,0.010388,0.047231,-0.0079754,0.040638,-0.041208,-0.0034762,0.10027,0.069853,-0.023815,-0.028922,-0.020062,-0.03611,-0.067285,0.042555,0.057818,-0.040975,0.020376,0.020924,0.028281,0.045232,-0.042325,-0.062925,0.10491,0.043286,0.060489,-0.030751,0.10529,0.048404,-0.042465,0.010092,-0.07929,0.0038883,0.00049475,0.020804,-0.021245,-0.05714,0.016473,0.040511,0.048167,-0.069456,-0.059602,-0.021242,-0.021794,0.062824,0.007546,0.036671,0.019649,-0.019474,-0.025041,0.0084366,0.028939,-0.09496,0.067158,0.072132,-0.0057067,0.013095,-0.073182,-0.0016989,0.068769,0.11959,-0.051271,0.0041276,0.018853,0.11903,-0.17563,-0.02464,0.035329,0.0027131,-0.18254,0.055663,-0.058193,0.025141,0.062708,-0.0040333,-0.034426,0.13363,-0.020829,-0.094094,-0.004782,0.065611,-0.013692,-0.083113,0.03386,-0.14032,0.05242,-0.038674,0.12728,-0.13539,0.026234,-0.015515,0.080517,-0.0050844,-0.014036,0.026593,-0.10958,-0.06738,0.0014905,-0.093249,0.037314,0.045877,0.023314
"X5.37071",-0.002295,0.018742,0.03668,-0.0168,0.045723,-0.087495,-0.00085589,0.056818,0.066213,-0.038654,-0.069273,-0.047457,-0.036134,-0.055685,0.032961,0.093127,-0.05421,0.024578,0.06127,0.028116,0.057188,-0.032938,-0.07875,0.11932,0.037949,0.014473,-0.020992,0.087579,0.10012,-0.038993,-0.0052788,-0.070873,0.031675,0.011908,-0.00039899,0.0046686,-0.097216,0.02134,0.013318,0.04369,-0.038206,-0.0002202,0.0018563,-0.030039,0.047392,0.039018,-0.0028437,0.045874,-0.057047,-0.024686,-0.053581,0.052991,0.043251,-0.01551,-0.0097755,-0.025148,-0.011657,0.020607,-0.087853,-0.075356,-0.049179,0.081306,0.013485,-0.026939,-0.019529,0.0049913,0.062896,-0.028565,0.0037036,-0.021368,-0.029892,0.012327,0.0067761,-0.0076068,0.04724,0.083192,0.0080546,-0.021755,0.0054788,0.0025898,-0.062753,-0.0059147,-0.042383,-0.013741,-0.0041049,0.010733,0.054877,0.033018,0.072218,0.048175,0.0055581,0.0093776,-0.081079,0.069788,-0.022618,0.060198,0.0044088,-0.0019598,0.016075,0.12678,-0.10253,0.033863
"X5.39075",-0.019603,0.0077746,-0.009119,-0.015514,0.0041298,-0.0075392,-0.019999,0.055397,-0.01199,-0.024978,-0.013763,-0.028355,0.029886,0.01135,0.045745,-0.0025767,-0.01124,-0.018331,0.032055,0.017216,0.00064746,-0.018409,0.0040893,0.0093624,0.0042344,0.017836,-0.010819,0.045132,0.015807,-0.038745,-0.029109,0.016697,-0.044905,0.019911,-0.0037011,-0.04196,-0.0040218,-0.0075366,0.012079,0.0013971,-0.021385,0.0048824,0.00015944,-0.02516,0.0070159,0.011184,-0.0061775,-0.040071,-0.037933,0.012865,0.005088,0.026139,-0.017418,-0.0012594,-0.029321,-0.049394,-0.025568,-0.0014203,-0.0089626,-0.041695,0.025236,0.054182,0.017528,0.01153,-0.016046,-0.018644,-0.026539,-0.04129,-0.0098363,-0.011825,0.06042,-0.028527,0.0048646,-0.01002,0.022143,0.0061904,-0.036299,-0.016709,-0.03051,0.06423,-0.023055,-0.033295,0.084752,-0.017534,0.019436,-0.045892,0.0004824,0.0025153,-0.01109,0.055239,-0.011704,-0.0078815,-0.043304,-0.032327,0.0079119,0.02586,-0.061256,0.031862,-0.026507,0.08712,-0.01407,0.0036442
"X5.41079",-0.014886,0.010029,-0.0065135,-0.014025,0.0066933,-0.0070147,-0.01988,0.061557,-0.021547,-0.024975,0.0016996,-0.020297,0.030568,0.015144,0.045372,-0.014001,-0.0036024,-0.035711,0.010963,0.01408,0.0051837,-0.021023,0.0019407,0.0091709,0.018584,0.0019144,-0.024952,0.044185,0.0031834,-0.017634,-0.030208,0.017281,-0.047491,-0.0046482,-0.015343,-0.020543,-0.0093774,0.016393,0.0074314,-0.010838,-0.013274,0.009475,0.0075411,-0.019147,0.0039038,0.025259,-0.0066914,-0.039839,-0.043277,-0.012455,0.017473,0.018351,-0.024363,-0.019877,-0.019579,-0.017263,-0.0091374,-0.042042,0.0047708,-0.029157,0.0073877,0.06008,-0.00021629,-0.02502,0.01056,-0.015848,-0.020294,0.01314,0.026223,0.016932,0.072351,-0.069501,0.037961,0.0054889,0.00044755,0.0085614,-0.01435,-0.021284,-0.047832,0.0032485,-0.029208,-0.0029851,0.069325,-0.005991,0.020363,-0.0017143,-0.042948,-0.038812,0.021857,0.014509,-0.025843,0.010843,-0.0025483,-0.033804,0.026886,0.022547,-0.009026,0.041455,0.0051329,-0.0033798,0.046697,0.011914
"X5.43083",-0.011472,0.016336,-0.010226,-0.01853,0.0036562,-0.0040603,-0.019938,0.04603,-0.028607,-0.030629,-0.00022413,-0.024666,0.034541,0.012653,0.038341,-0.011672,-0.00035476,-0.032357,0.0081735,0.012674,0.0062041,-0.011339,-0.0049302,0.020138,0.016897,0.012099,-0.023992,0.053051,0.014277,-0.025882,-0.033072,0.00042264,-0.054815,0.01656,-0.0068838,-0.022567,-0.01542,0.012054,0.00088973,0.0052299,-0.019114,-0.0080587,0.0019104,-0.0040208,0.00095097,0.010921,-0.015988,-0.039176,-0.037585,-0.020908,0.043118,-0.0012769,-0.020982,-0.00056087,-0.010468,0.00059571,0.007458,-0.00026072,-0.01185,-0.0071651,0.02058,0.036236,0.010417,-0.023289,-0.0032542,-0.022007,0.0017137,-0.013919,0.033087,-0.0002961,0.05495,-0.06086,0.017097,-0.0024894,-0.031862,0.016524,0.0022465,-0.012587,-0.00070557,0.016333,-0.012357,0.020787,0.073787,0.010116,0.017445,-0.034925,-0.0093691,-0.0082696,-0.021015,0.0038813,-0.061216,0.018547,-0.0014942,0.021693,-0.020145,-0.011706,-0.053437,0.023125,-0.0093036,0.023106,-0.018224,0.019967
"X5.45087",-0.0038233,0.018872,-0.010106,-0.02638,0.010849,-0.014554,-0.0083703,0.040567,-0.015704,-0.05072,-0.0012673,-0.025487,0.040055,0.01491,0.0089792,-0.0099373,0.018841,-0.020683,0.0096556,0.0087605,0.038996,-0.015548,-0.0066115,0.018408,0.023435,0.0063297,-0.063545,0.046025,0.02952,-0.011423,-0.031358,0.0012009,-0.050151,0.024504,-0.02469,0.0050553,0.01856,-0.0068985,0.0014453,-0.026312,0.02268,-0.057911,0.0074697,0.0023841,-0.0059098,0.056386,-0.04226,-0.039539,-0.050184,-0.022541,-0.017485,-0.026054,-0.031495,-0.034759,-0.071457,-0.030761,0.05355,-0.025784,-0.037171,-0.023128,-0.040801,0.033165,-0.0303,-0.015935,0.029169,-0.025063,0.031399,0.032565,0.063395,0.04554,-0.0063448,-0.024887,0.021594,-0.034026,-0.046186,0.005959,0.095418,0.025014,-0.0017399,-0.025066,0.040137,-0.038926,-0.023137,0.018524,0.055771,-0.041761,0.038052,-0.0045645,0.030243,0.017837,-0.0098284,-0.029566,0.010299,0.029745,0.051422,0.044762,-0.028062,-0.030694,0.0010861,0.012883,-0.05425,0.030977
"X5.47091",0.00052987,0.02014,-0.0040129,-0.014454,-0.0040448,-0.0052175,-0.0039408,0.046718,-0.035866,-0.033689,0.007607,-0.03506,-0.00068022,0.025315,0.043099,0.006234,0.023302,-0.047082,0.021715,0.013352,0.006986,-0.0048665,0.0028977,0.014499,-0.0010885,0.0067416,-0.027632,0.030133,0.017305,-0.033419,-0.039496,-0.0089031,-0.048161,-0.0001344,-0.021677,-0.016638,-0.021274,0.0025738,0.021909,0.0056913,-0.007154,-0.021173,-0.0096222,-0.0075264,0.013418,0.047018,-0.054968,-0.040288,-0.015634,0.00022394,0.028034,0.0029747,-0.0014272,0.0097787,-0.01914,0.0066679,0.031023,-0.021319,-0.030685,-0.010455,0.015365,0.0099497,-0.026105,0.022344,0.02039,0.0084613,-0.026716,0.0092756,0.014011,0.0069803,0.0098418,-0.046314,0.046538,-0.046149,0.026113,0.0091714,-0.016882,-0.036056,-0.01951,-0.0029705,0.022352,0.0026458,0.0052011,-0.027501,0.014918,-0.046157,0.040667,0.010441,-0.045617,0.040679,-0.022327,0.017385,-0.014568,-0.056627,-0.034185,-0.019902,0.0076053,-0.0055991,-0.032328,-0.014722,0.021634,0.013463
"X5.49095",-0.0027342,0.010552,-0.0083126,-0.017751,0.0048284,-0.012865,-0.01564,0.042127,-0.033068,-0.043952,-0.0050591,-0.031411,0.035164,0.023049,0.04231,0.0052158,0.0017204,-0.018529,0.021595,0.021537,0.0028252,-0.021018,0.0028764,0.019882,0.023447,0.0067478,-0.01397,0.042808,0.035472,-0.047796,-0.032276,0.0085453,-0.036006,0.014306,-0.013731,-0.036422,0.004602,0.0053308,0.052626,-0.0079593,0.0053176,0.013443,0.020186,-0.0028716,0.019677,0.025053,-0.020684,-0.073483,-0.037033,-0.036301,-0.0086254,-0.014778,-0.0027955,0.0017312,-0.033854,0.020252,-0.012725,0.014287,-0.05255,-0.0093628,0.0099017,0.016733,0.031954,0.04345,0.00063059,0.014519,-0.041488,0.0036901,0.0016035,-0.024559,0.0011288,-0.0011749,0.014555,-0.026523,0.012594,0.016696,-0.00065548,-0.03809,-0.0044578,0.00217,0.011798,0.030391,0.0043329,7.5706e-05,0.029533,-0.06077,-0.0050202,-0.025996,0.042024,0.017623,-0.0040309,-0.025911,-0.051518,-0.09887,-0.0039586,-0.039677,0.011915,0.03701,0.0465,-0.0068171,-0.012254,0.010152
"X5.51099",-0.0063322,0.0069138,-0.0081976,-0.017603,3.9857e-05,-0.0021851,-0.016298,0.045127,-0.037111,-0.039975,0.0011725,-0.036178,0.031392,0.017785,0.045568,-0.0045067,0.00095573,-0.017401,0.011796,0.024802,0.00083036,-0.019452,-0.0056947,0.012004,0.013849,0.00042022,-0.010564,0.053211,0.01802,-0.034756,-0.031426,0.011536,-0.03293,0.0062536,-0.014353,-0.023463,-0.0088151,-0.003406,0.020308,0.0004778,-0.0039223,0.010717,0.0048742,-0.0070255,-0.011556,0.012973,-0.013135,-0.03629,-0.029963,-0.0031187,0.017391,0.0017756,-0.0069788,0.0031383,-0.013388,0.0039909,-0.0020305,0.0035617,-0.018513,-0.0015824,0.023019,0.017142,0.010069,0.0087356,-0.0035786,-0.012306,-0.010853,0.0035283,0.014345,-0.00093098,0.030134,-0.0068821,-0.0012964,-0.00048521,0.013923,-0.011436,-0.016199,-0.029334,-0.017672,-0.019048,-0.01161,-0.0072278,0.021996,0.0015306,0.025216,-0.016914,0.027265,-0.0073522,0.012687,0.0015358,-0.010527,-0.0082979,-0.02145,-0.011311,-0.0091395,-0.0065462,0.012941,0.023967,-0.0028846,-0.056887,0.014146,-0.00038758
