"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112"
"60",-8.9204,6.3884,-2.6708,0.60775,-0.70446,0.3071,-0.14012,1.383,-0.83801,2.2239,-0.29189,0.088559,-1.4089,0.12117,-1.5975,2.1622,-0.84108,0.70161,-1.1353,1.1852,-1.0837,-1.9368,0.31606,-0.75041,0.96603,-1.8201,0.87893,-2.1162,0.18656,-0.66345,0.86383,-1.6741,0.64715,-1.7401,0.60048,-0.13733,0.48018,-0.61847,0.36021,-0.58385,0.063657,0.046806,-0.047886,-1.1046,0.18565,-0.30731,-0.60773,0.0074453,0.18813,0.080539,-0.90476,-0.66778,0.38192,0.077719,-0.17946,-0.50363,-0.195,-0.84463,0.043028,0.18132,0.1652,0.39934,0.20835,-0.37104,-0.26023,-0.088506,-0.067693,-0.055603,0.034498,0.25631,0.24864,0.20733,-0.062293,-0.28635,-0.21053,-0.043624,-0.40842,0.27463,0.022364,0.028631,0.071975,0.0049139,0.16349,0.16063,0.13757,0.11807,-0.34407,-0.25295,-0.10189,-0.28782,-0.059483,-0.078291,-0.18736,0.18829,0.092588,0.26868,0.099777,0.21985,0.0088581,0.086664,0.068575,-0.20615,-0.13712,-0.038391,-0.039908,-0.042943,-0.034339,-0.13598,0.0051183,0.1735,0.075507,5.2445e-15
"90",-1.9557,9.7667,1.902,-4.4559,-0.29864,1.8968,-0.11532,3.3884,1.7629,-7.192,-1.6426,-2.8833,-0.10826,-0.86467,-0.66574,-1.785,-0.203,-1.1903,1.6681,0.29739,-0.42434,0.94798,1.8305,-0.31867,-0.57954,0.64745,-2.5237,-0.16947,-1.2203,-0.17403,0.29804,-0.64924,-1.8947,0.2664,1.0408,0.10425,-0.36448,-0.34696,0.082963,1.0208,-0.9348,-0.12965,0.32775,-0.15636,0.9188,1.0983,0.32805,-0.60943,-0.16416,0.38895,-0.56852,-0.28311,-0.039342,-0.62489,-0.25039,-0.10096,-0.15838,0.14448,-0.59952,0.29654,-0.1332,-0.45095,0.63716,-0.1546,0.10962,0.24179,-0.052953,-0.49405,0.22169,-0.32582,0.53931,0.077773,0.35128,-0.14659,-0.012366,0.057169,-0.23712,0.22778,0.17559,0.024214,0.14244,0.036796,0.043584,0.0075038,-0.2346,-0.10983,-0.35476,0.30216,-0.046761,-0.2566,-0.056709,0.17808,-0.13296,-0.12813,-0.011116,0.032665,-0.077982,0.027021,-0.010569,0.088225,0.059713,-0.030288,0.25076,-0.081685,0.013704,-0.023618,0.098104,-0.025831,0.043855,-0.082143,-0.07149,2.3991e-15
"150",-11.854,8.2104,3.775,-1.1684,-0.67481,2.7824,4.329,2.8472,1.1501,-0.29431,0.06575,1.851,-0.49267,-0.58736,-0.089084,-0.27005,0.25917,-0.79668,0.80586,0.23191,0.48818,0.3572,0.76669,-0.36913,0.52888,0.8141,-1.0943,-0.61758,-0.79266,-0.39605,-1.1123,-0.73239,-0.65901,-0.16091,0.36534,-0.471,0.30762,-0.14775,1.3322,0.19323,0.10674,0.36933,0.54031,-0.18504,-0.80118,-0.48195,0.19244,0.40584,-0.86462,-0.44901,0.73268,-0.088519,-0.34912,-0.065612,-0.66915,0.30004,-0.6027,0.32768,-0.18691,0.1601,0.49672,-0.4258,-0.42085,-0.12507,0.62927,-0.017443,0.31848,0.064623,-0.095058,0.82061,-0.18864,-0.24299,-0.24889,0.10032,0.29229,0.29703,0.1943,-0.32028,0.12844,0.088447,-0.052941,-0.17086,-0.053392,-0.11106,-0.1912,0.11482,-0.072132,0.020099,0.14634,0.0062623,-0.19582,0.040049,0.18204,0.049552,-0.17381,0.3846,0.063256,0.0054162,0.11455,0.018311,0.15783,0.046109,0.091366,0.085759,0.10651,0.0079483,-0.08077,0.0069416,0.041039,0.27783,-0.11056,4.5242e-15
"160",-8.2406,3.9185,-1.5838,-2.6996,-0.71445,0.64537,0.87779,2.4212,0.68307,4.8042,-0.91746,-0.37389,0.20759,-2.5855,-0.83227,-0.28957,2.0516,1.2436,-0.53485,-0.33165,2.3612,0.50831,-0.58982,0.14596,0.3452,0.86756,-0.84332,-0.59212,0.64532,0.62259,-0.82534,-0.71446,-0.79605,-0.22443,0.35661,0.06112,-0.60197,0.094479,1.121,-0.20937,0.034781,-0.3792,0.096386,-0.63814,-0.058271,-0.18597,0.0089469,0.64905,-0.6366,0.83231,0.03374,0.16728,-0.26807,0.11813,-0.20506,0.18973,0.1262,-0.38123,-0.17508,0.65127,0.19613,0.2401,-0.31113,0.33616,0.36019,-0.071535,-0.053584,-0.30223,-0.23666,0.06199,0.25234,-0.10874,-0.15969,0.0057908,0.23286,0.20923,-0.21032,0.068134,0.15075,0.50088,0.08896,-0.15245,0.082617,0.1542,0.090993,0.094612,-0.019809,-0.030446,0.077459,-0.22258,0.17975,-0.24356,0.12031,-0.067895,0.043394,-0.29625,-0.12976,0.020144,0.052532,0.097191,0.0059923,0.32433,-0.13244,0.038599,0.088238,-0.2057,0.035851,-0.1404,-0.25332,-0.20605,0.11076,4.427e-15
"170",-17.65,0.90192,2.3921,-0.82707,-0.37242,-2.5723,3.9504,-0.32878,-0.61978,1.5516,-1.3642,1.7943,-0.81477,2.7531,0.59832,0.91023,-0.2619,0.41265,-0.92348,-0.35246,0.39249,0.55035,-0.074963,0.89273,-0.51642,0.86114,0.99187,-0.27077,0.41572,0.34966,-0.18437,0.042807,-0.14783,-0.1268,0.75927,-0.51001,-0.53141,0.37188,0.4109,0.15667,-0.028654,-0.40734,-0.66199,-0.57016,0.34134,-0.24315,0.25735,0.69173,0.024175,-0.25687,-0.51358,-0.12018,-0.29091,-0.33924,-0.23414,-0.42215,-0.60587,-0.25385,0.25097,-0.36557,-0.23899,0.19834,0.16375,0.14047,0.26587,0.043496,-0.04226,0.13934,-0.10946,0.18236,-0.18553,0.032051,0.45555,-0.046823,0.11299,0.051876,-0.086394,0.067275,0.084284,0.13701,0.13089,0.14325,0.10974,0.28341,0.39341,-0.23913,0.1414,-0.032628,-0.45812,0.15041,-0.0035743,0.19202,-0.053101,0.16989,-0.27658,-0.27551,-0.043961,-0.053673,0.15859,0.023772,-0.075428,-0.07979,-0.091055,0.089622,0.079407,-0.10387,0.065859,-0.0018761,0.16567,-0.083253,-0.36467,6.2172e-15
"180",-11.352,7.7357,-1.7752,-5.3821,-1.0496,-0.98813,-0.34922,-3.4553,-1.9507,-4.2805,-0.9319,-3.9835,0.43023,0.79877,-0.33759,-0.38431,-0.25843,0.6421,-0.081789,0.086052,-0.9144,-1.2597,0.42219,-1.3399,0.18144,-0.43985,1.0139,0.10131,1.2681,-0.80644,0.017972,-0.55767,-0.80541,0.32635,0.37781,-0.44225,0.41504,-0.36463,-0.46119,-0.11045,-0.25184,0.29011,-0.64645,-0.14439,0.079094,-0.59882,-0.95097,0.066019,-0.53045,-0.40919,0.687,-0.65722,0.23231,-0.12089,0.50137,0.32347,0.091724,0.39163,-0.18204,0.025724,0.00090631,0.27034,0.43508,-0.19008,-0.066021,-0.17086,0.51885,0.02182,0.039302,0.43004,-0.28793,0.064366,0.26261,0.40546,-0.047564,-0.13526,-0.23624,-0.30393,-0.086266,-0.14853,0.047673,0.19768,-0.20976,0.01275,-0.10166,0.10403,-0.21418,0.13658,-0.12478,0.098377,0.48041,0.074924,0.23738,0.04896,0.13723,-0.17807,-0.01236,-0.06017,0.029149,-0.0070188,-0.26126,0.067084,0.13527,-0.071339,-0.14244,-0.36147,-0.080306,0.1052,-0.081471,0.094453,0.010952,4.1495e-15
"200",-7.7949,3.0023,-4.4585,-0.56599,-0.41191,-4.8938,3.2563,-1.5519,0.038445,0.96123,-1.5792,0.11751,0.34751,0.12572,2.135,-1.1968,-0.11585,1.9116,-1.991,0.70195,-0.35551,-1.0052,-0.10991,-0.044817,0.31182,0.13841,-0.1987,0.4761,-1.105,-0.012608,-0.089297,-0.43797,0.78399,-0.80161,0.96583,-0.1473,-0.20173,0.23451,-0.292,0.32906,-0.15681,0.14009,-0.067137,0.66043,0.28911,-0.40425,0.89524,0.019185,0.93233,0.038207,-0.4535,-0.26158,0.41831,-0.12678,-0.28145,-0.62808,-0.3451,-0.16729,-0.086931,-0.39747,-0.18546,0.073237,-0.51044,-0.14874,0.50169,0.18679,0.2773,-0.16527,0.4371,-0.12261,0.19284,-0.33009,-0.30978,-0.021382,-0.20783,-0.13883,-0.15568,0.10979,0.12718,0.067724,-0.32402,-0.021977,0.030015,-0.48086,-0.14606,-0.23099,0.0029441,0.10701,0.041432,-0.15745,-0.13236,-0.018397,0.39016,0.044584,-0.1535,-0.22977,0.35688,-0.18913,-0.16254,0.18292,-0.18659,0.14614,-0.065535,-0.19149,-0.15603,0.11143,0.055831,0.06306,-0.12861,0.098526,-0.018676,2.6663e-15
"330",6.843,13.762,-14.009,-1.7823,1.5076,-5.8596,-5.0853,-1.3689,-1.9147,-1.2032,-2.1155,1.2757,1.0456,-0.95369,-2.4089,-2.481,0.66732,-1.8968,-2.0711,0.31954,0.71156,-2.9172,0.93771,-0.16264,0.013347,0.045491,1.8316,0.91659,-0.60867,-1.3257,0.62083,0.13463,-2.4273,1.0305,-0.57068,0.28919,-0.0079353,0.024441,0.12433,1.5977,-0.24504,-0.0825,-0.49788,-0.055966,0.34219,0.58412,0.88557,0.70123,-0.24573,-0.016569,-0.85843,0.94667,-0.28751,0.008796,0.55038,0.2588,-0.12351,0.0041821,0.19772,0.50097,0.44908,0.59085,-0.22244,0.1642,-0.32373,-0.12433,-0.09529,0.34005,0.47863,0.098616,0.021865,-0.060365,0.21458,-0.0094008,-0.084305,0.14109,0.070934,-0.15714,-0.028303,0.031917,-0.23637,0.063568,0.19613,-0.23479,-0.2144,0.08242,-0.020506,-0.35026,-0.085276,0.1084,0.00015255,0.0087534,-0.1121,-0.10372,-0.11151,0.022555,0.14177,0.041292,0.01848,-0.19443,0.08075,0.086092,-0.08247,0.035833,0.040536,-0.041638,0.02037,-0.06285,0.014351,0.061867,-0.0064732,-4.1633e-17
"370",-5.6623,10.051,-2.5732,-7.8562,-2.0044,-2.5769,-2.739,1.8205,0.14468,-4.0741,-3.7599,-4.7189,-1.1945,-2.7892,-1.8343,-2.5284,-0.53393,-0.095815,2.2001,0.035584,-0.68032,-0.21906,-1.3756,0.0592,0.34086,-0.66462,1.0758,-0.79396,0.84605,0.29191,-0.27341,-0.84983,0.90401,0.64843,0.7723,-0.10011,0.85094,-0.33752,-0.21157,0.69021,0.29674,1.2022,0.83417,-0.44451,-0.46409,0.17035,-1.2131,-0.14403,0.38827,-0.059379,0.057079,0.035678,-0.097579,-0.61355,0.014119,-0.46699,0.19605,0.26148,0.09201,0.16031,0.17611,-0.2218,-0.15155,-0.090041,-0.031809,-0.13999,-0.15416,-0.15217,0.53519,-0.40777,-0.20175,-0.22302,-0.1539,0.086592,0.17089,0.039794,-0.047286,-0.00091222,0.2782,-0.21092,0.086382,0.041153,-0.091867,0.37564,0.2275,0.084323,0.051531,-0.067393,0.27458,0.29518,-0.18089,-0.066415,0.26642,0.13787,-0.10473,-0.26731,0.15373,0.068512,-0.013604,-0.073444,0.11934,0.046148,-0.08113,0.10462,0.047392,0.19634,-0.19466,-0.12329,0.10002,-0.094616,0.00021346,4.1633e-15
"490",-6.0636,1.6333,5.7318,0.90851,11.114,-5.6753,-2.0238,0.090264,-6.0109,2.7832,-3.6641,-0.36415,-2.2494,1.4259,2.1235,-1.4107,-1.6697,3.9833,-1.0346,-1.8673,0.89942,-1.7371,0.30811,-0.41166,0.48441,0.24221,-0.98482,1.3591,-0.21818,1.484,0.59783,0.039817,0.061751,1.0297,-0.18486,0.2172,1.1674,0.023322,-0.52098,0.45571,1.0848,-0.15055,0.61078,-0.53595,1.0063,-1.0362,0.25078,-0.47676,-0.02025,-0.3413,-0.87096,-0.48974,-0.11686,-0.2952,-0.36852,-0.073594,0.27273,0.55271,-0.54655,-0.12682,-0.07074,-0.12228,0.21201,0.042904,-0.0937,-0.25663,-0.1677,0.55615,-0.59066,0.33776,0.071062,0.0688,-0.13073,-0.1371,0.12968,-0.097216,0.01112,0.29661,0.24873,-0.0075174,-0.034962,-0.28175,-0.045397,-0.0074075,-0.24688,0.23818,0.031238,0.22901,-0.078802,0.16124,0.12148,0.044588,-0.15145,-0.084279,0.026239,-0.087079,-0.026697,0.054026,0.01968,-0.10073,0.04603,0.04611,-0.04134,-0.13566,0.23522,0.073377,-0.095945,0.017543,0.012902,0.038308,0.066326,1.8735e-15
"580",-3.4786,2.375,-2.5693,-5.8876,-1.9446,1.6849,-1.6432,1.8584,-1.0376,3.8584,-2.4458,-2.2385,-1.4114,-2.5839,1.9433,-0.47033,-0.4334,0.71327,0.53872,-1.5935,1.7113,0.080866,-2.6129,0.65845,3.0356,1.5228,0.12369,-0.63436,-0.30471,-0.73677,-0.22535,-2.3395,0.26012,0.32661,-0.1601,0.50722,-0.63403,-0.49065,0.27686,0.2571,0.21135,0.29273,0.069286,0.059939,-1.2907,0.16559,-0.68433,0.87497,0.18708,-0.018847,0.085808,0.56641,-0.34004,-0.26227,0.073969,0.2703,-0.38793,-0.17696,-0.098575,-0.13855,-0.2588,0.31373,0.24935,-0.14688,-0.081072,0.24141,-0.21785,0.13846,-0.21737,-0.51055,-0.27469,0.6067,0.011128,0.22075,-0.16718,-0.26953,0.20703,-0.2399,0.37664,-0.26627,-0.37257,-0.093964,0.15366,-0.14378,0.047781,-0.10581,-0.12596,0.11378,0.037744,-0.090051,0.1161,0.11417,-0.42663,0.03684,-0.12245,0.12357,-0.12247,-0.19496,0.033292,0.056754,-0.057214,-0.029242,0.036145,-0.1409,-0.03175,0.092451,0.022895,0.16847,-0.074697,0.0036999,-0.0049655,2.3176e-15
"590",-1.8519,7.484,5.6131,3.4463,-1.0524,4.3701,3.338,-0.99073,0.64087,1.8853,-1.5999,-2.0891,0.0035814,0.98352,0.76458,-0.38594,-1.5324,1.3932,1.5694,-1.001,-0.25018,-1.3647,0.22516,-1.1041,-0.6305,-0.54168,1.712,0.84941,-1.417,0.65974,-0.38916,0.69704,1.262,-0.25464,-0.065249,-0.31221,0.74295,-1.2801,0.055498,0.54734,-0.36339,-0.59376,0.83704,1.2379,0.26757,-0.65379,0.65314,-0.095111,-0.73005,-0.37742,0.23793,-0.17851,-0.20426,0.022204,0.042703,0.25215,0.03869,0.033255,0.20636,0.21746,0.66741,0.16711,-0.19536,0.23178,0.086617,-0.071762,0.014872,-0.00031313,0.36848,0.065395,-0.46286,0.15854,0.49179,0.091679,0.39188,-0.49151,0.053394,0.25125,-0.0012142,-0.092342,0.53452,-0.14505,0.20084,-0.21743,0.20763,-0.45475,-0.40323,-0.2546,0.077868,-0.094736,0.046368,-0.24861,-0.22096,-0.034244,0.082919,0.068387,-0.064536,-0.032324,-0.11017,0.077349,-0.094352,0.13653,0.045615,0.083001,-0.059846,0.12867,-0.050394,-0.040796,-0.023993,-0.081636,-0.041231,1.249e-15
"600",-4.7411,7.5622,0.74527,-0.5159,2.7041,2.3593,-0.47498,1.4554,0.71223,2.7772,2.8192,-0.76459,0.70335,-1.4889,-2.2857,1.5559,0.11634,-0.6446,1.1756,0.015546,-0.40125,-0.87221,0.31348,0.15332,0.088675,0.29824,-0.0053565,-0.38485,0.68091,0.16696,0.34829,-0.45185,1.4538,0.31279,-0.49496,-0.019044,-0.20508,-1.1553,0.16503,0.65929,0.59057,1.129,0.31766,0.27306,0.84797,0.15654,-0.0030742,0.46731,-0.75237,0.014734,-0.3757,-0.33047,0.048643,0.22944,-0.42835,0.0032171,-0.42678,0.12041,0.10561,-0.29605,0.37315,-0.14301,-0.20704,-0.18243,0.54983,0.091331,-0.10972,0.36311,0.086408,0.15419,-0.32571,-0.37135,-0.083172,0.021967,-0.3619,0.069204,0.033581,-0.51342,-0.33578,0.32903,0.090147,0.077792,-0.24672,-0.15434,-0.060984,0.015776,0.33239,-0.025736,0.31172,-0.29417,0.12469,0.42197,-0.3104,-0.063692,0.22849,-0.22568,0.16468,0.19173,-0.042504,-0.047477,-0.11136,-0.15802,0.064765,-0.12842,-0.036549,0.031008,0.11907,-0.046914,0.084505,-0.15835,0.018317,3.7123e-15
"640",-11.12,1.1365,-0.28211,7.6736,3.6612,-1.4798,-1.0614,-0.61665,-1.4151,-2.433,3.0127,-0.041701,-0.94695,-2.215,-3.2351,-0.47136,2.3188,1.5853,0.46426,0.51654,-0.14623,-0.059064,-1.6099,-1.883,-0.89522,1.131,-0.067842,-0.021581,0.39279,0.49625,-1.1752,0.62407,-0.3076,-0.63006,0.82634,-0.85285,-0.34707,-0.21007,0.078328,-0.8264,-0.048466,0.33068,-0.84989,0.2492,0.59309,0.24824,-0.51625,-0.72063,0.36287,0.25774,-0.77064,0.34409,-0.37279,0.29292,-0.70656,-0.040947,-0.26606,-0.1228,-0.27011,-0.011078,0.07587,-0.11282,-0.26596,0.31235,-0.21905,-0.025848,-0.59931,0.16071,0.099727,-0.10813,0.16114,-0.052424,0.016362,-0.17339,-0.0994,0.18283,-0.25289,-0.59728,0.20639,-0.32874,0.13909,-0.15798,0.17413,-0.15949,0.38039,-0.26307,-0.14737,0.017545,0.080681,0.28611,-0.074013,0.00032055,0.014157,-0.14581,0.37953,0.14325,0.068589,-0.15666,-0.013892,-0.048493,-0.048268,0.12539,-0.072841,0.05299,0.13527,-0.093232,0.058967,0.2433,0.059718,0.048171,0.024321,6.1617e-15
"670",1.2565,9.1324,-3.5334,-0.82187,2.6427,2.8369,4.2446,1.4747,4.0207,2.7355,0.30687,-0.18067,-0.94277,2.1425,-1.889,-1.4378,-1.4124,-0.67553,-0.099503,-1.244,0.066503,-0.42371,-0.30338,1.2348,1.3704,1.6923,-0.70565,1.172,0.16355,-0.76617,-0.030976,-0.17175,-1.2384,0.24824,-1.7217,0.55388,-0.29744,-0.51494,0.2516,-0.39959,-0.61468,0.76935,0.12085,0.45653,0.63756,-0.072166,-0.077358,-0.96452,0.6854,0.090649,0.010074,-0.022712,-0.40272,-0.62998,-0.83646,-0.44006,-0.61155,-0.38964,-0.12888,-0.12817,-0.55689,0.13064,-0.69658,0.70742,-0.63446,-0.12599,0.28378,-0.19435,0.033515,0.0082404,-0.55929,-0.071177,-0.2154,0.40625,-0.10106,0.11368,0.07192,0.33726,-0.30377,-0.11994,0.27335,0.30236,-0.0075472,0.26026,-0.047468,0.18872,0.032209,-0.18211,0.0092575,-0.048071,0.23591,-0.18757,0.17031,0.063176,0.017307,0.24741,0.0079301,-0.080495,-0.051675,-0.047271,-0.04374,-0.061504,0.019287,-0.1975,0.07496,-0.048004,0.0062174,-0.012181,0.029472,-0.07929,-0.0080294,2.2204e-16
"860",-3.6368,-3.6277,-2.4313,-0.92676,-2.3776,3.622,-6.2816,1.0333,-4.8245,5.7427,-4.3453,1.1753,-3.3263,0.068559,0.58674,1.401,0.17053,-1.3666,0.43221,-0.65779,0.97037,-0.10991,1.3237,-0.67075,0.16775,0.084495,-0.72903,-0.97844,0.048313,-0.81146,0.48604,0.96099,-0.72049,-0.96863,-0.29861,0.89807,0.061864,0.70111,-1.1293,-0.72287,-0.52991,-0.51337,1.7033,0.47727,0.13283,0.45767,0.3643,0.66675,-0.50721,0.45714,0.060125,-0.30288,0.85138,0.037928,0.1609,0.19252,-0.40095,-0.27718,-0.25345,-0.16204,0.028655,-0.13809,0.044496,-0.062706,-0.077246,-0.14399,0.23964,-0.37079,-0.10352,-0.51563,-0.10603,-0.16306,0.22118,0.25329,-0.10105,-0.32307,-0.20688,-0.42852,-0.30382,-0.24344,-0.17835,-0.28506,0.032367,0.13424,-0.16252,-0.33577,0.081177,0.12618,0.025423,0.21643,0.066272,-0.10256,0.19347,0.072733,0.30698,-0.010045,0.070139,-0.054852,0.10528,-0.052928,0.082651,0.011276,-0.091001,-0.073088,0.1707,0.014817,0.013799,-0.16182,0.084959,0.053743,-0.080919,3.3307e-16
"950",-3.0278,-2.8398,-5.0858,-0.44312,-3.0661,-3.5096,-1.2266,3.1985,6.5012,5.7281,-2.2014,-2.1334,-3.0975,1.0199,3.9683,-1.1803,0.013563,0.26735,-1.249,2.1857,0.70569,-0.35689,-1.3521,-0.45303,-1.048,-0.38436,-0.70174,-1.1,0.11576,-0.062619,-1.3595,1.6434,-0.4061,-0.97316,0.62521,0.78923,1.2398,-1.3999,0.17052,-0.56846,-0.02427,-0.3879,0.048643,0.60421,0.12796,0.84785,0.15201,0.26503,-0.54359,0.049901,-0.53613,-0.053561,0.293,-0.44939,0.17862,-0.43331,0.84288,0.016932,0.15851,0.015166,-0.43768,0.43033,-0.27397,-0.42479,-0.52185,-0.33739,0.050136,0.045822,0.14461,0.023784,-0.18288,0.18626,-0.55268,0.023243,0.2843,0.20105,-0.17305,-0.15497,-0.26948,0.06897,0.16034,-0.0039912,-0.1526,0.014947,-0.19801,0.2484,0.036622,0.14025,0.10856,0.023675,-0.28273,0.19869,-0.20671,-0.042663,-0.11245,0.056569,-0.084026,-0.050611,-0.15378,-0.029616,-0.17098,0.073968,0.11359,0.16749,-0.01326,-0.099651,-0.020965,0.098381,0.035897,-0.017058,-0.071299,6.6613e-16
"970",-10.039,0.26762,1.3429,0.2202,-0.65404,4.8005,-2.5946,-1.8533,-1.6278,1.6494,-1.3167,-0.43119,0.88701,0.60966,-3.8713,-1.3864,-0.44775,2.6047,-1.88,0.59927,0.54487,-0.77344,2.7706,-0.68481,0.67227,-1.5562,-0.58975,-1.3133,1.5594,-0.79825,0.96772,-0.72661,-0.5149,-0.38574,0.8954,0.82428,-0.71526,0.99561,-1.166,-0.78779,-0.53753,0.1202,1.3016,-0.19644,0.25854,0.13878,0.41407,0.25619,0.3039,-0.43067,0.95241,0.37259,-0.047722,0.85231,-0.62672,-0.21381,0.25836,0.53833,0.42945,0.045445,-0.45506,-0.58531,-0.027598,0.16927,0.46662,-0.1518,-0.10384,0.083211,0.025798,-0.12199,-0.42526,0.35574,-0.13026,-0.01343,-0.1152,0.43494,0.26132,0.25888,-0.033862,-0.14539,0.11736,0.14978,0.35539,-0.056157,-0.0014156,-0.005051,-0.16157,-0.15389,-0.11457,0.06774,-0.092437,0.20334,-0.10706,0.0854,-0.10803,-0.095199,0.0011325,0.042102,-0.23517,-0.14973,0.0084142,0.088941,0.074874,0.11907,0.0010333,-0.024856,0.11512,0.11695,-0.035757,-0.029199,0.067827,3.8303e-15
"1110",-1.1011,-10.758,-0.092009,-11.425,-2.9273,0.46928,2.2241,0.90138,-5.2518,-4.1285,3.4944,-1.4683,-1.4936,0.52565,1.9552,-0.34401,1.9651,-0.56892,-2.1511,-0.44805,1.2923,0.14717,0.67735,0.40232,-0.6093,-1.4322,0.66901,1.3749,1.0983,-1.3748,-0.43622,0.053634,-0.44956,0.15818,0.040107,-1.4716,-1.5922,-0.64529,-0.29201,0.4129,-0.9218,0.20707,0.22627,0.48669,0.0075827,-0.47664,0.15599,-0.28322,-0.00050803,-0.15862,-0.0078916,-0.18743,0.14146,-0.10739,-0.27767,0.42796,-0.22893,-0.71922,-0.099839,-0.40066,0.048761,-0.17544,-0.050498,0.22929,0.33777,-0.24566,-0.052849,0.37747,0.31027,-0.013742,-0.010751,0.21895,-0.23471,-0.40722,-0.15322,-0.32391,-0.53155,-0.1777,-0.24023,0.13263,-0.12703,-0.035966,0.12707,0.31957,-0.087962,0.32339,0.23383,0.15907,0.059569,0.11365,0.17162,-0.2359,-0.20563,0.040944,-0.038309,0.034144,-0.13834,0.098018,-0.27728,0.14074,0.097924,0.078014,0.054616,0.16651,0.049303,0.17376,-0.026177,0.055136,-0.042076,0.025202,-0.046611,3.3307e-16
"1140",12.762,0.30425,10.828,-4.1692,4.9072,-0.7263,-2.1014,4.1918,2.7754,1.9943,0.23999,-0.55311,-0.90039,-4.677,1.9065,-2.5924,-0.45376,0.70284,1.4113,-0.59376,0.14121,-0.88173,1.9457,-0.4296,1.1524,-0.31591,-0.29157,0.65108,-1.2979,-0.25022,1.0009,2.3943,0.8837,-0.54487,1.4829,-1.648,0.36064,-0.087241,0.48319,-1.6837,-1.1474,0.21801,0.25694,-0.12365,0.28874,-0.72182,-0.30402,0.50322,0.77131,0.031835,0.025252,0.72746,-0.73374,-0.42083,1.0857,-0.39361,-0.065458,0.059054,-0.51957,0.3022,-0.17782,-0.29739,-0.13692,0.035641,0.022688,0.058236,0.31829,0.13614,0.38564,0.35888,-0.042024,0.20636,0.27151,-0.41648,-0.16762,0.10832,0.21211,-0.21859,-0.28118,-0.14918,-0.13585,0.1221,0.052409,-0.032297,0.14896,0.11513,0.1978,-0.025743,-0.079113,-0.14965,0.017478,0.085886,-0.019355,0.1489,0.038595,-0.0079122,-0.019562,-0.0099621,0.10998,0.030847,0.078587,0.0091176,-0.0035987,-0.076547,0.030973,-0.041456,0.011553,-0.023409,-0.049625,-0.032707,0.013924,-8.4932e-15
"1150",0.40155,-9.005,-2.9831,-6.2157,2.6322,-3.45,4.537,1.9255,0.017417,4.6742,-0.54636,0.18605,-1.149,0.30203,1.5244,-3.678,-3.6239,2.7616,-2.2802,3.3024,-1.1127,0.0048087,-0.56487,-0.1474,0.67056,-1.3666,0.38911,0.33852,-0.81919,0.28018,-0.54795,-0.56553,-1.1078,0.32415,-0.4179,-0.54541,-0.60697,-0.56837,-0.67755,0.62962,-0.22617,0.71401,-0.57357,-0.22556,0.15247,-0.31462,0.61335,0.072019,0.17153,-0.7725,1.277,0.074123,0.67324,0.4813,-0.12243,-0.21052,-0.090545,-0.061799,0.22724,0.61818,0.0095154,-0.13093,-0.47024,0.27579,-0.5586,0.37128,-0.12824,-0.40319,-0.19535,0.082015,0.54703,-0.037571,0.16898,0.062352,-0.19249,-0.048384,0.13401,-0.21741,0.12343,-0.18291,-0.046074,-0.10417,-0.50179,0.20945,0.18813,-0.31169,0.1068,0.12525,-0.053516,-0.014445,-0.039392,0.0018982,-0.12086,-0.058591,0.12838,0.041962,0.078096,0.27414,0.16876,0.066888,0.13377,0.019891,0.11031,0.056835,-0.021341,-0.018952,0.0071242,0.037762,0.0095816,-0.073757,0.002951,4.545e-16
