"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112"
"1171",-6.7582,-0.060305,4.5553,1.8255,-0.2589,-0.44306,0.16418,0.54176,0.43257,-0.84957,-1.6043,-0.79478,-2.5375,-0.31214,0.74648,0.96,-2.2399,0.79257,1.3456,0.12638,1.1676,0.71473,1.805,-0.10054,-0.59257,-0.14146,1.8314,-0.71503,0.44611,-0.76916,-0.46124,0.21254,0.040782,0.051735,-0.359,-0.29323,0.14396,-0.51052,-0.21399,-0.48728,-0.2369,0.029779,0.29569,0.5783,-0.17019,-0.14297,-0.12566,-0.040084,-0.016825,-0.10157,0.16575,-0.0078028,-0.17957,0.11496,0.10547,-0.028442,-0.1267,0.088164,0.010621,-0.095993,0.018596,0.10426,-0.080647,0.0032282,-0.020101,-0.0089814,-0.041629,0.0099991,-0.031072,0.029865,0.012346,-0.013202,0.02203,-0.016475,-0.0023891,0.0027779,-0.02541,0.00049372,-0.012008,0.0064715,0.0081548,0.026309,0.012044,0.0045704,-0.01001,-0.015568,0.010596,0.0098018,-0.0080403,0.0038882,0.0051241,-0.012237,0.0058736,-0.0051995,-0.010436,0.0016518,-0.0029072,0.00058881,-0.0018298,-0.0039878,6.6596e-05,-0.002372,-0.0050528,0.00091633,-0.0022582,-0.00039582,0.0011955,0.00019631,-0.0032084,0.0019344,-0.00021903,4.5519e-15
"1261",-0.39436,6.849,-2.6672,-5.4368,-10.052,-1.7951,-0.46085,-5.2847,2.5115,-2.0264,-3.2597,-0.4078,3.5754,-2.4753,1.1369,-0.28264,2.4795,2.2152,-1.2303,1.9624,-0.36151,1.1038,0.30832,-1.5526,-0.36825,-0.65743,0.46992,0.9101,0.65458,-0.29712,-0.51745,0.40485,0.091925,-0.51829,0.068065,0.14997,0.26282,0.31205,0.32891,-0.27515,0.2041,-0.023687,0.19879,-0.17269,0.19961,-0.18327,0.099019,-0.038345,0.20647,0.22099,0.10732,-0.047386,0.057821,-0.058013,0.036615,-0.086445,-0.019553,0.059661,-0.0072024,-0.047817,0.013844,-0.019291,0.027492,0.029943,-0.041159,-0.0093169,-0.0034819,-0.00087808,-0.0050581,0.010149,0.0064896,0.0069569,0.0028457,-0.0032884,0.0036181,0.0055964,0.0022231,0.0086776,0.0099449,0.004263,0.0055171,-0.0054358,-0.0093792,0.0050528,-0.0050354,-0.0026942,0.0039117,0.0039806,0.0074346,-0.0046812,0.0036054,0.0015136,-0.0013337,0.00030972,-5.4424e-05,0.00092299,-0.0003394,0.00028355,0.00021143,0.0012997,0.00030092,-0.001275,0.00035074,-0.00047059,-0.00015871,0.00074076,-0.00087251,1.6221e-06,-0.00021486,-0.00052788,-0.00047241,-2.3315e-15
"1331",-7.414,-0.51193,-0.23004,-0.11106,2.8657,0.58474,0.0052663,-2.7031,0.9727,-0.9857,0.99512,-0.77505,-0.45529,-0.16861,0.82893,0.25177,-0.86521,0.018534,0.64147,0.036688,0.11909,0.17307,-0.12034,0.0061709,-0.098612,-0.23228,-0.34635,0.27039,-0.044534,0.4701,-0.27801,-0.37492,0.011512,-0.2154,-0.20208,-0.26669,0.16878,0.16114,0.0049859,-0.13921,0.068413,-0.18394,0.035957,0.13088,-0.071828,0.3438,0.10219,-0.035968,-0.072457,-0.00237,0.054532,0.11048,-0.02225,-0.056956,0.035843,-0.032633,0.01523,-0.029036,0.011151,0.00077209,0.1828,-0.00016503,0.022295,0.081552,0.0052117,0.048781,-0.00027045,0.02123,-0.019289,-0.060602,0.010401,0.0041703,-0.06564,0.032841,-0.14938,-0.051679,-0.077592,-0.060357,0.044905,-0.071311,0.092704,-0.023128,-0.017708,-0.065102,-0.051578,0.033348,0.020289,0.024659,0.0032768,-0.015762,-0.0049599,0.036717,-0.0072406,-0.01084,0.0062664,-0.01724,-0.0076718,0.023653,-0.03235,-0.01629,0.028841,0.0043453,-0.018508,0.0093476,0.012648,0.053752,0.0060005,0.00020212,0.015035,-0.021529,-0.0037279,-2.6368e-16
"1361",-1.0916,-2.5152,1.0633,2.8038,3.2642,-2.5572,-1.9618,0.27898,0.95664,1.7395,1.7891,-0.0413,-0.030907,0.024161,0.70338,0.021006,0.52507,0.43082,0.35181,-0.24502,-0.23589,0.38417,0.18405,0.31607,-0.23538,0.14149,0.14273,0.34191,-0.0038025,0.082345,0.030979,-0.30815,-0.29102,-0.18008,-0.30766,0.31465,0.023796,0.21578,0.018973,0.13051,-0.41011,-0.037533,0.064233,0.17926,0.024157,0.18777,-0.090972,-0.097105,-0.013645,-0.036818,0.09048,-0.19593,0.18206,-0.14606,0.031624,-0.073347,0.0067496,-0.013383,0.11034,-0.080379,-0.12684,-0.086165,0.064454,0.024657,-0.086112,-0.0098158,-0.057886,-0.03655,-0.046406,-0.012135,-0.015362,0.0048322,0.086911,0.0042782,0.045578,-0.054448,0.053177,0.022966,-0.03773,0.023315,-0.039943,-0.049311,-0.024311,-0.023091,-0.023579,0.018845,0.027775,0.019312,-0.0027099,0.061602,0.056022,-0.0078703,-0.010992,0.0065577,0.023454,0.0075933,0.030309,0.0013741,0.010798,0.022495,0.018386,-0.022966,-0.061664,0.02284,-0.019542,-0.005633,0.035597,-0.025075,0.0045147,-0.011451,0.0063485,-6.6613e-16
"1411",13.025,2.1602,-2.7034,-3.5059,-10.222,-9.0724,-6.0985,-1.7954,4.3486,-4.7456,-2.0697,-2.1218,-0.19887,1.9435,-1.0034,0.12455,2.4748,2.8246,1.5549,1.7243,0.56439,-1.1136,-0.60824,1.4315,-0.93329,0.16651,-0.35592,-1.1324,-0.58365,0.50035,0.01871,-0.36548,0.0072628,0.10442,-0.054799,-0.068259,-0.43432,-0.25454,-0.07158,0.18705,-0.2145,0.0090346,-0.05813,0.13239,-0.10605,0.095721,-0.056085,-0.025033,-0.063368,-0.096614,-0.095304,-0.011406,-0.02353,0.052503,-0.044303,0.038024,0.010133,-0.038188,0.0087147,0.035034,-0.020131,0.011597,-0.017062,0.00042055,0.01717,0.0030175,0.0096771,0.004683,0.010787,-0.015208,-0.0038006,-0.0049237,0.00063624,0.0098668,-0.0027181,0.0063641,-0.0014602,-0.0069139,-0.0080717,-0.0054842,0.0045453,0.0051909,0.0060343,-0.00045281,0.0056979,0.0010027,-0.0042857,-0.0036211,-0.0058782,0.0045866,-0.0043393,-0.00011769,0.00027151,-0.00018711,-0.0024523,-0.0011706,-3.1566e-05,0.00046675,0.00074979,0.00042225,0.00091165,0.00078126,0.002038,0.00064761,0.00085052,-0.00098846,0.00081,-0.00071765,0.00044493,6.2038e-05,-0.00088599,2.498e-15
"1431",32.431,-8.0572,0.53528,-1.143,3.5486,2.0246,-3.0612,-4.4344,3.0654,2.0393,0.67134,-0.83753,1.0822,0.49505,2.2018,1.6872,-0.40912,-1.4895,1.502,0.73713,-1.8947,-0.28318,-0.80656,0.3201,0.29337,0.65698,0.17103,-0.26178,0.28881,-0.093936,-0.33689,0.22829,-0.40097,0.28757,-0.37801,-0.41083,-0.14562,0.40098,0.0052464,0.015787,0.21222,-0.22603,0.36605,-0.085961,0.052994,-0.076013,-0.15077,0.31083,0.018762,0.061919,-0.015497,0.21973,-0.061994,0.15874,-0.14727,-0.025896,0.040602,0.036205,-0.15334,-0.023938,-0.0028405,-0.049434,-0.011484,0.0012822,0.0036147,-0.02164,0.0025557,-0.020986,0.022302,-0.028556,0.0076421,-0.007016,0.10863,0.0040912,0.018563,0.072278,0.018358,0.036418,0.017363,0.0064674,0.015363,0.0374,0.039166,-0.0036143,-0.058038,-0.032624,0.010846,-0.042684,0.00071911,0.043712,0.0027692,0.0038903,0.018382,-0.015921,-0.0019244,0.0065039,-0.017724,-0.0045118,-0.012468,0.010848,0.0022746,-0.0089841,-0.0058756,-0.0015532,-0.012794,0.0075761,-0.010435,-0.0047666,0.0042377,0.0024642,0.0043549,2.1094e-15
"1651",14.826,-4.3731,-1.8018,5.0975,-1.2185,-2.3702,0.62903,1.3593,1.2104,1.3355,-0.69806,1.7128,1.447,1.0293,0.4548,1.0783,-0.14882,-0.018325,0.3979,-0.16422,-0.0050367,-0.50549,0.099956,0.78523,0.1729,0.52017,0.27306,0.39825,0.26669,-0.33843,0.17348,-0.45238,0.23194,-0.050293,0.195,-0.087361,0.3484,0.21715,0.80154,-0.019834,0.13724,0.28379,-0.18511,-0.064367,0.005819,0.11359,0.10543,-0.03645,-0.089517,-0.088984,-0.072452,-0.16578,-0.060299,0.041982,0.044866,-0.038215,0.038637,-0.031041,0.030776,0.012201,0.15505,0.15143,-0.13171,-0.0073476,-0.041548,-0.11478,-0.028852,0.017033,-0.028816,0.045071,-0.05774,-0.042,0.066209,0.063104,-0.051428,-0.0080631,0.0061352,-0.065198,0.088253,-0.030881,-0.055963,0.017785,-0.003513,0.058254,0.035091,-0.039514,-0.0084945,-0.0036705,-0.028266,0.0036767,0.025477,0.038878,-0.037455,-0.015951,-0.047831,-0.0014043,-0.011914,-0.039286,0.011901,0.015335,0.016795,-0.012337,-0.007435,-0.0048877,0.002907,0.012591,0.0092477,0.0064816,-0.0235,-0.0020734,-0.0013381,1.6584e-15
"1761",-2.0149,1.5364,-2.8985,-9.3517,0.39228,1.8467,2.9938,-0.094702,0.92314,0.23295,1.3375,-1.0919,-0.48856,0.8907,-0.95358,0.75788,-0.56407,0.31558,-0.8792,1.5031,-0.39513,-0.80486,-0.63138,-0.43177,-0.031466,0.88572,0.024945,0.015164,0.12353,-0.0093742,0.52609,0.61573,-0.45133,0.21116,0.14434,0.069,0.41914,0.14709,0.12383,-0.47629,-0.58569,0.00052899,0.15574,-0.095734,-0.064446,0.15505,0.12961,-0.11868,-0.20341,-0.087506,0.019123,0.0037009,0.09655,0.17204,-0.1136,-0.1988,0.088366,-0.07463,-0.019188,0.10988,0.025436,-0.027835,-0.089929,-0.098903,0.0091786,0.040268,-0.00098068,0.088443,-0.026102,0.13387,0.040992,-0.011089,0.0017747,0.015303,-0.028275,-0.048951,-0.04271,-0.019902,-0.10659,0.048712,0.039743,-0.027236,-0.066428,0.015492,-0.014979,-0.02166,-0.0059383,0.013423,-0.022766,-0.0024653,-0.021992,-0.0033139,0.0013162,0.0094918,0.01565,-0.010983,0.0035255,-0.005759,0.0058528,0.00049951,-0.0012539,0.017512,0.00075516,0.019781,-0.027752,-0.0038328,-0.011172,0.015893,-0.0081259,-0.0028482,0.0042276,2.609e-15
"1811",19.914,20.206,-6.5986,-11.673,-17.559,-11.625,-2.2426,-7.3534,-6.2508,3.8104,3.7822,2.6405,-3.5297,0.24249,0.83087,-0.7389,-2.1196,-1.2777,-0.56306,-1.0406,-0.29362,0.12966,0.14077,0.099538,0.3086,-0.15109,0.0050697,0.0445,-0.0059393,-0.018215,0.032599,0.018628,0.0091735,0.059771,0.0078418,0.0432,0.046463,-0.0047375,-0.035889,-0.015596,0.0039601,-0.0099676,-0.0061527,-0.0025283,-0.013858,0.0070542,-0.011402,0.0023333,-0.01351,-0.013481,-0.0023844,0.010413,-0.0064883,-0.00038495,0.0043836,0.0040467,-0.00059125,2.073e-05,-0.0010907,0.0026641,-0.0026853,-0.0008329,0.00055511,-0.0012077,0.0027969,0.0021611,-0.00023461,0.00089235,-0.001762,-0.0010274,0.00070627,-0.00012431,0.00035257,0.00015401,-0.0010265,-0.00078514,-0.00041883,0.0004374,-0.00027676,-0.00040977,0.0003907,0.0001328,0.00024658,-0.00050179,0.00017268,5.325e-05,-0.00023094,-0.00030389,-0.00045286,-6.8597e-05,3.7059e-06,7.0747e-05,-0.00013305,0.00011081,5.1268e-05,-0.00017848,-1.3887e-05,-0.00015501,5.3419e-05,2.5351e-06,-8.6915e-05,-6.5397e-05,4.5243e-05,3.1358e-05,-3.9154e-05,4.0931e-05,3.1049e-05,-5.1091e-05,-3.4623e-06,-2.2058e-05,1.1222e-05,2.2204e-15
"1841",14.898,-3.3175,1.8141,-7.827,5.7369,-1.4801,-3.7574,-1.2611,1.0687,1.3365,-0.93199,-0.38596,1.3092,0.22998,-1.5033,1.468,-0.46437,-0.95507,0.25302,-0.21674,-0.31731,0.47675,-0.71204,0.466,0.20655,-0.50986,0.26818,-0.45188,-0.67645,0.20606,-0.076743,0.061601,0.031339,0.18782,-0.31676,0.17091,-0.0089294,0.01859,-0.22629,-0.021837,0.50851,-0.18563,-0.024821,0.059837,0.15708,-0.22544,-0.028313,-0.31222,-0.10065,0.25734,0.027306,0.098993,0.088457,-0.12103,0.15706,-0.31676,0.052798,0.022936,0.10549,0.062985,0.020559,0.15165,-0.059887,-0.10772,-0.068391,0.007456,0.086316,0.015079,-0.007094,0.015764,0.044544,0.053925,-0.067603,-0.1031,-0.047589,-0.043269,0.030895,-0.0073815,0.015192,0.0038329,-0.012813,0.0032223,0.050177,-0.045383,0.018276,-0.036541,0.033442,0.056778,-0.016722,-0.010053,0.0032169,0.0022906,-0.052188,0.00060053,0.0067955,-0.0021644,0.02148,7.5434e-05,0.014599,0.0047229,-0.016548,-0.0017242,0.0027985,0.0017059,0.0013347,-0.01553,-0.0042081,0.0017499,-0.010679,-0.00073171,0.0015625,-3.3307e-16
"1991",-6.2475,0.40443,-1.1947,-0.72865,0.75609,-1.3221,2.4852,0.66979,0.1312,0.76644,0.80459,0.56583,1.0556,0.28129,0.21128,0.051301,-0.84602,1.5888,-0.038918,-0.020784,0.72655,-0.0091554,-0.12193,1.169,-0.30705,0.5496,0.38241,-0.10017,0.58436,-0.31939,0.32286,0.0065149,-0.031251,-0.15705,0.11404,-0.19167,0.11611,0.2554,0.056755,0.13337,0.0077631,-0.20359,-0.1427,-0.29022,-0.032102,-0.087689,0.060352,-0.012377,-0.079043,0.020876,0.068344,0.065345,-0.049327,0.042767,0.03386,-0.1325,-0.032884,0.096269,-0.030755,0.029541,-0.0065239,0.05425,0.033943,0.014232,-0.014287,-0.013349,0.055521,0.0046951,0.025371,-0.072725,-0.044491,0.044535,-0.093566,-0.024097,-0.0089292,-0.052194,0.030083,0.032787,0.087112,-0.011541,-0.036588,0.016279,0.029957,-0.0032099,-0.0081773,0.054376,-0.051344,-0.01311,0.0020875,0.046025,-0.022215,-0.056781,0.068145,0.03073,0.011806,-0.0096474,0.046833,-0.045271,0.037086,-0.035459,-0.023476,0.0081219,0.0010256,0.0072267,-0.016346,0.032287,0.00012857,0.0050589,0.018712,-0.0018862,0.009602,-7.7716e-16
"2001",-6.3769,0.27083,3.6957,1.6287,0.16603,-3.0224,2.597,0.62318,-1.137,0.7968,-0.30678,-0.14983,0.94015,-1.52,-2.0142,-0.81539,0.38604,-0.72717,0.50606,0.27842,-0.17821,-0.22624,-0.2277,0.65868,-0.031765,0.1375,1.153,-0.15717,0.11766,-0.37615,0.37139,0.55377,-0.17943,0.19836,0.047018,-0.076543,-0.61926,0.082771,-0.28522,-0.26748,0.22398,0.079351,-0.045922,0.067488,0.23063,0.15952,0.34909,-0.0025567,0.33118,0.093775,0.057469,0.028366,-0.17164,0.027964,-0.29634,0.1233,0.20414,0.0010269,0.11528,-0.040565,-0.048277,0.012276,0.0017905,0.012874,-0.017017,0.21471,-0.066647,0.083267,0.053078,-0.063063,-0.055319,-0.020498,0.026826,0.023616,-0.072281,-0.035699,0.054007,-0.026973,0.02464,0.022115,-0.085845,-0.013072,-0.04205,-0.0084287,-0.0038883,0.013535,0.012239,0.001497,-0.013239,-0.017596,0.0039642,0.037336,-0.0047239,0.001934,0.012149,-0.008527,0.011488,0.0011216,-0.0077807,0.0040307,-0.0029562,0.0021396,0.0053563,-0.010485,-0.00023224,0.0012837,0.0040613,-0.0045299,-0.0010947,-0.0052488,0.00034574,-8.2712e-15
"2051",4.8606,4.4274,55.339,-4.1346,-8.4468,1.646,2.6654,0.046183,1.9301,0.032025,0.93204,0.14754,0.087104,0.60878,-0.2392,0.40899,-0.15329,-0.12921,-0.46037,-0.25139,0.11376,-0.31212,-0.091345,0.042058,0.13412,0.0086762,-0.29908,0.10416,0.029941,0.097703,0.041286,-0.097823,0.022855,-0.074271,0.04673,-0.011967,0.029299,0.047498,0.019848,0.064736,-0.01369,-0.015085,-0.016436,-0.035956,0.0072911,0.0055987,-0.011531,0.0081183,-0.0035975,0.0024073,-0.002655,-0.0021221,0.015291,-0.0043689,0.011547,-0.0021209,-0.0069407,-0.0069756,-0.0059564,0.0072904,0.002612,-0.0043521,0.0040088,0.00067692,0.00023423,-0.010207,0.001932,-0.0044759,-0.0017861,0.0036201,0.0026475,-1.2409e-05,-0.0020138,0.0011326,0.0023291,0.00234,-0.00099491,0.0003255,-0.00078438,-5.7755e-05,0.0029758,-0.00045893,0.00042389,0.00034777,0.00054444,-6.0503e-05,6.4353e-05,0.00014229,0.0015275,0.0010544,0.00016142,-0.00059915,6.4344e-05,0.00036071,-0.00022083,0.0005182,-0.00069176,-0.0001472,0.000486,4.9724e-05,-6.5898e-05,-8.545e-05,-0.00011636,0.00033357,0.00017958,-0.00015034,-0.00038303,0.00023107,0.00017849,0.00018068,-0.00011179,-1.1123e-14
"2061",25.944,-5.4681,-1.3264,-1.1701,1.2533,-0.081219,0.10698,-1.2232,0.33545,-1.2636,0.17937,-1.7365,0.064541,0.95845,-1.7125,1.0403,1.0896,-1.0186,0.35811,-1.4582,-0.63873,0.15623,-0.29403,0.48926,0.074364,-0.39694,0.04664,0.40311,0.55582,0.32053,0.31284,-0.25896,0.15368,0.22734,0.422,-0.11702,0.28779,-0.53331,-0.14235,-0.38347,-0.2175,-0.04384,0.26819,0.061499,0.23764,-0.080642,0.19257,-0.029536,0.11796,0.098482,-0.1827,-0.055386,0.068187,-0.076105,0.071597,0.0078235,-0.11634,-0.030075,-0.14819,-0.1211,0.057892,-0.089667,0.042035,-0.11554,0.038421,-0.069564,-0.14125,-0.0052429,0.071816,0.017376,-0.088742,-0.016734,-0.044954,0.066565,-0.042128,0.017113,0.013586,0.035068,-0.0050433,-0.042199,-0.029236,-0.055422,-0.0026539,-0.065999,-0.0025088,-0.023608,-0.016423,0.01794,-0.012409,-0.041366,-0.013301,-0.013562,0.048525,-0.014056,-0.045868,0.01358,0.0080719,-0.0053627,0.0022402,-0.006379,-0.030521,0.0044019,-0.0081129,0.011686,-0.0075114,-0.010821,0.010777,-0.0082602,0.0060566,-0.005404,-0.0070508,-2.1649e-15
"2091",-5.8034,0.92286,0.029481,-3.8277,1.2675,-0.57964,2.3418,-2.2728,-0.095332,1.3567,-1.3256,-0.13372,2.0001,-2.5755,-0.01627,-0.045466,0.54226,-0.70402,0.55323,0.70808,-0.0067844,0.4902,0.13268,0.62592,0.30267,0.12032,-0.22637,0.65235,-0.26998,-0.14853,0.064747,-0.078244,0.16497,-0.092503,0.19782,0.011149,-0.15894,-0.16717,-0.37057,0.26083,0.070747,0.021117,0.098217,0.2637,-0.11063,0.26097,0.14597,-0.055815,-0.10091,-0.082877,0.13402,0.20112,-0.17774,-0.02537,0.12973,0.20323,-0.088631,-0.031416,-0.1183,0.059532,0.055062,-0.069701,-0.025262,-0.05971,0.053077,0.010827,0.099777,-0.021107,-0.026393,0.039858,-0.025741,-0.00082653,-0.099739,-0.019196,0.028605,-0.026482,0.023113,-0.020511,0.044335,0.013828,0.073101,-0.021174,-0.02299,0.032997,0.014578,-0.025102,-0.0091867,-0.050703,-0.036846,-0.013825,0.03665,-0.0021902,0.020062,0.012696,-0.020279,-0.017344,0.013322,0.032146,0.021745,0.016988,0.0010617,-0.04537,-0.0030784,-0.0078336,-0.043716,-0.013344,0.0046562,0.0086615,-0.01616,-0.0043945,0.017638,1.1102e-15
"2241",-5.1694,-1.3233,1.8311,0.46951,4.1505,-2.4442,-0.42272,-2.5013,-0.57383,1.8981,-0.33238,-0.70923,1.7327,-0.83963,-0.85282,1.3103,-0.93731,-0.48998,0.17335,1.5786,-0.0076731,0.24333,0.29717,-0.34584,-0.0060274,-0.15848,-0.1535,-0.19645,-0.2792,0.3281,0.28378,0.23899,0.55446,-0.13696,-0.25969,-0.19036,0.13198,-0.26845,-0.089155,-0.1157,0.33031,-0.14311,-0.036023,-0.31,-0.29594,-0.037902,0.057298,-0.10991,-0.099448,-0.011111,0.071068,-0.15322,-0.13817,0.064308,-0.11219,0.10703,-0.010244,-0.13986,-0.081478,-0.057982,-0.15184,-0.031188,0.010538,-0.043355,0.089248,-0.068383,0.073485,-0.012214,0.013223,0.019961,0.067106,-0.037042,-0.014649,-0.00070463,-0.03521,-0.032467,-0.04259,-0.055,0.0012422,-0.040439,-0.06327,-0.094701,-0.011018,0.030552,0.058914,0.019992,0.0086682,0.022251,0.0059258,0.050482,0.034027,-0.0086952,0.029825,-0.012825,0.0058825,0.059922,-0.03693,-0.013209,-0.011007,-0.035806,0.0091608,0.0055017,-0.012852,0.0097059,0.013935,-0.0056236,-0.0056379,-0.017288,0.00056141,0.0091397,0.0031261,3.5805e-15
"10",-11.863,-0.84184,-0.56509,7.0078,-3.8868,5.8097,-5.2705,-0.15453,1.657,5.7224,0.50938,-0.64462,-2.8173,0.63976,-2.3379,-1.7898,-0.098963,3.5893,1.3881,-0.18623,-0.39061,1.0781,-1.476,0.0034026,0.57831,-0.33577,-0.6668,0.40099,0.089926,-0.1493,-0.60146,0.29861,0.17335,0.91038,0.58893,-0.61188,0.33197,0.20483,-0.2633,0.085717,0.14653,0.27391,-0.11645,0.098644,-0.10571,-0.16679,0.012828,-0.1364,0.051626,0.064684,0.024036,-0.058121,-0.063855,0.15548,0.071279,0.0031649,0.065589,-0.005897,-0.021778,-0.0090196,-0.033608,0.039447,-0.016527,-0.0037398,-0.019464,0.020979,-0.063504,0.0086225,-0.0091206,0.0026494,-0.02837,0.022901,0.00042865,0.02786,0.036236,-0.025567,-0.014552,-0.022509,0.00098042,0.0035316,0.009473,-0.014272,-0.015606,-0.00199,-0.00072412,0.0089032,0.0067003,0.0085554,0.015282,-0.00010257,0.014502,0.00080696,0.0067413,-0.0070507,0.0071517,0.0046084,0.00093243,0.0019162,-0.003401,-0.0017513,0.00080097,-0.010503,-0.0044549,-0.0065084,0.00049529,-0.00042875,-0.0049199,0.0002271,-0.0012399,0.0015575,0.0007943,-1.3878e-15
"41",-1.2566,-1.9361,1.6868,2.6571,2.8046,-4.061,-0.23676,2.6922,1.0369,1.8958,0.42173,0.54247,-1.4361,-1.6334,-0.098597,-2.5478,0.14725,-0.079961,0.1116,0.6113,0.53903,0.1852,-0.82033,-0.59072,0.44995,0.077168,0.051638,-0.074546,-0.46388,-0.11661,0.094274,-0.012653,0.040141,-0.1483,-0.21164,0.4539,-0.65048,0.07352,0.081119,-0.23088,-0.34708,0.23015,-0.043457,-0.39154,0.10209,-0.099452,0.092913,-0.099493,-0.033845,-0.047795,0.15187,0.11509,0.056692,0.051978,0.10003,-0.043377,-0.15684,-0.12123,0.049279,-0.12022,-0.12104,0.056419,-0.033214,0.075446,0.0073093,-0.15091,0.073276,0.064988,0.039903,0.068027,-0.14688,0.030273,0.023702,0.0040044,-0.046723,0.021145,-0.011416,-0.00097118,0.020494,-0.02216,0.041871,0.086926,-0.02784,-0.089412,-0.028639,-0.047613,-0.0063436,-0.0023984,0.0054683,0.0032143,0.025641,0.023591,0.030092,0.00021198,0.00041159,0.013255,-0.014258,-0.00090101,-0.024596,-0.014861,-0.013786,-0.011614,0.0087473,0.0060312,-0.003916,0.002354,-0.0015532,0.0019824,-0.00024935,0.0091837,0.00027685,-9.8532e-16
"71",-5.2835,-0.069801,2.9771,-0.83264,3.9574,-0.84946,1.1943,-1.0786,-2.6086,0.12073,-5.8649,-0.95299,-2.5319,3.8517,2.117,-2.5127,-0.21045,-0.89842,0.093158,1.2342,-0.28073,0.34264,0.047362,-0.17537,0.56269,-0.33438,0.30443,0.23252,-0.35563,0.3625,0.26748,0.15365,-0.43069,0.017642,0.37891,-0.40029,0.2318,-0.04293,0.16775,-0.098645,-0.12029,0.13528,0.05951,0.24313,-0.047235,0.025274,0.13425,0.0014211,-0.1867,0.064156,0.028174,-0.18329,0.021564,-0.065531,-0.0012923,-0.11479,-0.12017,-0.066953,-0.024574,0.11041,-0.012789,-0.086184,0.13517,0.031587,-0.0023117,0.070042,0.14603,-0.021251,0.081855,-0.0083196,0.0045616,-0.011263,0.067877,0.053982,0.043578,0.03512,0.03568,-0.063425,0.069763,-0.058175,-0.049457,0.015773,0.029028,-0.028446,0.0093884,0.018946,0.015105,-0.025545,-0.0054476,-0.0062526,0.0018351,0.0031819,-0.0077893,0.014774,0.022574,0.0069392,0.01575,0.00046878,-0.0036373,0.024222,-0.015498,0.0057535,0.018975,0.0083661,-0.00059027,0.001898,-0.0059537,-0.0024853,0.0021132,-0.0046496,0.0048127,1.4988e-15
"91",13.402,-4.1793,0.055028,-2.4857,4.2546,-0.071358,-4.1316,-0.18897,3.509,1.2091,0.95048,0.17037,-0.73415,-0.12756,1.5478,-1.9363,-1.9404,0.019506,-0.84706,1.0895,0.89546,-0.98798,-0.21791,-1.1666,-0.083481,-0.0062738,-0.08339,0.63843,-0.13932,0.14878,-0.20607,-0.032288,-0.47776,-0.00048144,0.046286,0.040457,-0.64195,-0.27869,-0.19192,0.095901,-0.035274,0.13751,0.23506,-0.081199,0.27857,-0.32785,-0.10936,0.18069,0.23378,-0.29136,0.10896,-0.13962,0.16818,0.18066,0.02258,0.106,-0.020254,-0.15617,-0.064786,0.065402,0.077699,0.10842,0.0082231,-0.02089,0.011955,0.048434,-0.0059196,-0.047964,-0.031913,-0.03131,-0.003422,-0.019409,-0.052096,-0.039351,-0.028805,-0.047019,-0.020691,0.04245,0.034036,-0.054578,-0.042197,-0.068692,0.0031647,0.028735,0.017757,0.025068,0.022024,0.010014,-0.016631,-0.014833,-0.029522,-0.026858,-0.022133,0.0053446,-0.034321,-0.011751,0.019802,-0.015647,0.013588,0.013193,0.014098,0.0051842,-0.0012969,-0.0049154,-0.0013546,-0.00030883,0.0011999,0.0046203,0.00039153,-0.0094156,-0.0023677,2.7756e-16
