"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X3.58716",0.003727,-0.013298,-0.0011926,0.02249,0.026477,-0.059155,0.02475,-0.056063,-0.028524,0.0088661,-0.01518,-0.063397,0.0099539,0.10509,0.061384,-0.021637,0.058505,0.013518,-0.051229,0.029558,0.012408,-0.0028599,0.044758,0.045517,0.053856,-0.032992,-0.016342,0.025889,0.030509,-0.016524,-0.056952,-0.0061876,-0.054737,0.0066432,-0.014223,0.086971,-0.060469,-0.04075,-0.020385,-0.036064,0.035088,0.010194,-0.0024493,-0.0070923,0.0074915,0.026031,-0.047524,0.010669,-0.072033,0.057938,0.02913,0.022913,-0.0029049,-0.018603,0.049071,-0.026931,-0.063887,0.014907,-0.031095,0.059368,-0.086485,0.024308,-0.048408,-0.023916,0.023767,-0.090791,-0.052149,-0.067275,-0.050164,-0.019035,-0.038485,-0.041272,-0.066441,0.01038,0.012614,-0.066232,-0.0080331,0.0012587,-0.0052532,0.0706,0.0089512,-0.032258,0.023329,-0.0057391,-0.0019574,0.014326,-0.026268,-0.025793,0.0061031,-0.045191,-0.043931,0.0127,-0.069398,-0.061029,0.0094863,-0.051754,0.058562,0.036822,0.030468,0.038492,0.084623,-0.0065456
"X3.6072",0.003087,-0.018296,0.0032899,0.016583,0.03408,-0.044171,0.040109,-0.046267,-0.022675,0.031846,-0.016111,-0.12096,0.022543,0.15767,0.058399,-0.03259,0.05389,0.042953,-0.090001,0.031256,-0.022201,-0.079374,0.11282,0.12687,0.1322,-0.082519,-0.068685,0.038477,0.030957,-0.090004,-0.090989,-0.067799,-0.10607,0.064555,-0.048881,0.095537,-0.059021,-0.020252,-0.026241,-0.067787,-0.011261,0.024588,-0.0061368,-0.0072972,-0.024917,0.049019,0.022596,-0.082223,-0.056569,0.061679,0.010997,0.060662,0.018431,-0.02667,0.029539,-0.096263,0.087307,0.059546,0.065552,0.0040994,0.012602,0.13955,-0.011864,-0.096287,0.040663,-0.069019,-0.035,-0.030657,0.0095435,0.040451,-0.074265,0.18449,-0.020816,-0.045648,0.0066594,-0.049383,0.0065674,-0.0017968,0.053462,-0.068606,-0.095492,0.007671,-0.020882,-0.064126,0.0059813,0.015666,-0.016357,0.13818,0.0079094,0.12986,-0.0595,0.088132,0.076659,-0.11661,0.053079,-0.0076512,0.047473,-0.041911,0.073577,-0.10938,-0.00066744,-0.0020422
"X3.62724",0.0050877,-0.028504,-0.0062405,0.02601,0.01083,-0.049782,0.0043591,0.020448,0.012715,0.016236,-0.00096184,-0.023248,-0.0026883,0.077916,-0.025518,0.077791,0.0050296,-0.023189,0.048644,-0.096487,-0.041831,-0.063259,-0.015267,-0.036533,0.0071366,-0.031993,0.048041,0.013932,0.075816,-0.032545,0.021776,-0.015366,-0.12152,-0.059006,0.07454,0.080158,-0.041389,0.023451,-0.12034,-0.10059,-0.051045,0.07601,-0.22475,-0.10682,-0.033938,0.089549,-0.17082,-0.20984,-0.025143,-0.013142,0.010005,-0.13613,-0.045544,0.075201,-0.020805,0.016905,0.1699,0.069981,0.029917,0.011088,-0.01825,-0.035484,0.020641,-0.12734,0.020507,-0.019964,0.080973,-0.03088,0.021273,-0.085255,0.068476,0.026952,-0.050772,0.14495,0.11832,0.16312,0.0058478,0.024455,-0.008453,0.011202,-0.010091,-0.020328,-0.0015968,0.10353,0.0062699,0.11983,0.0053706,-0.06147,-0.0073205,-0.03268,0.13187,-0.18131,0.05991,0.022895,-0.01518,0.093076,0.022942,0.11806,-0.0089471,0.058381,-0.030786,0.065379
"X3.64728",0.010922,-0.032097,-0.021133,0.028823,-0.0079105,-0.052942,0.013017,-0.013383,-0.027361,0.028226,0.027771,-0.078379,-0.096758,0.05072,0.022209,0.14473,0.028067,-0.0283,0.044843,-0.065943,0.021963,0.0066409,-0.0074949,-0.058801,0.021172,-0.14859,0.0070947,-0.0064597,0.051569,0.022146,-0.035086,-0.10447,0.14418,-0.034218,0.058375,0.065337,0.011587,0.087721,-0.1696,0.064056,0.0023216,0.12617,0.30918,0.12723,0.12767,0.035934,0.017991,0.19885,0.024832,-0.031272,0.04261,0.097064,-0.11004,-0.092994,0.11464,0.042776,0.18626,0.00098059,0.10573,0.11999,-0.097383,-0.13812,-0.041265,0.016653,-0.02035,0.16581,-0.0022007,0.0046158,0.29985,-0.12037,-0.052642,0.14334,-0.030827,0.054629,0.073095,0.019921,-0.02468,-0.049307,-0.046127,-0.19559,-0.0044124,-0.052153,-0.051482,0.026277,0.13069,0.11663,0.038755,-0.043563,-0.05308,0.0076367,-0.015243,0.04901,0.024569,0.1095,-0.066212,0.049055,-0.0084341,0.055968,-0.00087853,0.04047,-0.040221,0.045165
"X3.66732",0.039495,-0.029514,-0.079678,-0.0032572,0.041635,-0.065606,-0.0202,-0.066358,-0.1466,-0.023502,-0.1683,-0.019971,-0.0060382,-0.097876,0.47048,0.44627,-0.080827,-0.21767,0.0018509,-0.24227,0.092431,0.088784,0.025673,-0.059794,0.18209,-0.17277,0.034783,-0.11434,-0.28145,0.089384,-0.0064516,-0.10861,0.077922,0.13804,0.024256,0.086837,-0.17039,-0.0082568,-0.05596,0.080718,0.030703,-0.015116,-0.034077,-0.073578,-0.084987,-0.039894,-0.026267,-0.04351,0.06033,-0.027921,0.081418,-0.061736,0.01879,0.022299,-0.0025764,-0.013302,-0.047729,-0.043414,0.027623,-0.026373,-0.0031892,0.0041108,0.025039,-0.015443,0.0061308,-0.026799,0.015399,0.027572,-0.068028,0.046014,0.060384,-0.043226,-0.0031577,-0.036076,-0.045144,0.016414,-0.0084046,-0.011397,0.025009,0.027521,0.01411,0.026671,-0.01498,0.0011766,-0.045033,-0.013016,-0.03017,0.0072532,0.0006336,0.026562,0.0097897,-0.015335,0.010431,0.016027,0.034503,-0.035909,-0.0075108,-0.0036685,-0.076936,-0.0032796,0.018664,-0.016264
"X3.68736",0.0034983,-0.033444,0.0050023,0.008838,0.023978,-0.022525,0.032801,-0.047835,-0.014503,0.061244,-0.031579,-0.10758,0.037546,0.15633,0.055985,0.053459,0.038839,0.037091,-0.11996,-0.02923,0.00047274,-0.069044,0.048184,0.00029783,0.12046,-0.095375,-0.072439,0.091339,0.15423,-0.14582,0.00027578,-0.057593,-0.020879,0.047925,-0.034738,0.00017104,0.14224,-0.057939,0.076977,-0.0076957,-0.054764,0.040555,0.0003855,0.16813,0.0064316,-0.074561,0.022328,0.070754,0.10426,0.024082,0.034192,-0.054946,0.022609,-0.12385,-0.051206,-0.064918,-0.0046569,0.082293,0.18486,-0.09052,0.0080412,-0.12758,-0.10797,0.069337,0.13653,0.025835,-0.0050402,0.028911,-0.12899,0.036737,-0.003255,0.00049646,0.052768,0.048869,-0.14675,0.13544,0.055045,0.050674,-0.17092,0.15272,-0.061173,-0.11417,0.12764,0.010756,-0.10801,-0.064037,0.10225,-0.010089,-0.025326,-0.14995,-0.049396,0.094966,0.050534,0.061956,0.032094,-0.039803,-0.077949,0.0012282,-0.068399,0.066661,-0.067996,-0.035384
"X3.7074",-0.0024107,-0.035661,0.0067601,0.0055666,0.029021,-0.025841,0.022834,-0.0414,-0.010534,0.036555,-0.023422,-0.081401,0.023588,0.13224,0.060342,-0.026298,0.054854,0.031282,-0.034397,-0.040958,-0.062102,-0.032621,0.055059,-0.010997,0.030275,-0.08067,-0.073666,0.13845,0.019467,-0.11118,-0.030558,-0.02613,-0.079943,-0.028431,-0.11391,0.0074407,0.080814,0.047369,0.0018915,-0.092187,-0.054876,-0.088936,0.036584,-0.016068,0.064335,0.13316,0.058733,0.069493,0.045314,0.0036374,0.0051185,0.067712,-0.10709,0.069393,0.05369,-0.055206,0.032321,-0.11913,0.062258,-0.0040442,0.026965,-0.13193,0.072578,-0.028324,-0.07825,0.15415,0.26251,-0.13276,0.03132,0.21827,0.25025,-0.10268,0.098965,-0.011115,-0.16713,-0.011199,-0.099356,0.14528,0.16073,-0.049662,0.088113,-0.049071,0.024526,0.13846,0.071882,-0.077012,-0.096948,0.046522,0.066228,-0.094312,-0.039006,-0.086682,-0.10537,-0.0068905,0.020713,-0.076324,0.11039,-0.069857,-0.0051349,-0.055561,-0.034667,0.033546
"X3.72744",0.0069914,0.003682,-0.0018766,0.0052417,0.029472,-0.054066,0.046729,-0.043426,-0.046608,-0.017201,-0.030356,-0.042405,-0.0054078,0.092943,0.14612,-0.10042,0.10938,-0.083643,-0.064209,0.04421,-0.0087319,-0.09347,0.0083625,0.11656,0.010597,0.029817,0.0097626,-0.0071707,0.0052832,-0.040046,0.13786,0.19322,0.078226,-0.079892,-0.034346,-0.1883,0.065699,0.12847,-0.21823,-0.028987,0.0042901,-0.048984,0.14248,-0.20539,-0.0305,0.16459,0.11173,-0.14314,0.312,-0.019136,-0.046048,-0.17709,0.036421,0.15728,-0.023074,0.0589,-0.085971,0.11761,-0.077571,-0.045802,-0.095964,-0.056604,0.028603,0.11929,0.010986,-0.045036,-0.096582,0.044314,0.013219,-0.084963,-0.10205,0.0089825,-0.10032,-0.042233,-0.096679,-0.082443,-0.073688,0.12014,0.0012263,-0.068964,-0.038877,-0.12005,-0.087589,-0.077395,-0.050327,0.0015383,-0.1026,-0.063576,-0.034471,0.021634,-0.079115,0.0148,0.11366,-0.01965,0.071224,0.0014755,-0.026933,0.066005,0.022593,0.10638,-0.045584,-0.050873
"X3.74748",0.0029082,-0.016306,-0.0050369,0.019544,0.028964,-0.043478,0.055055,0.019673,-0.015788,-0.020096,-0.030362,0.0016204,0.012183,0.011689,0.1229,0.043031,-0.049952,-0.039213,-0.0098142,-0.082593,0.14779,-0.21614,-0.0071996,0.068091,0.0014665,-0.013715,0.10729,0.0015028,0.11631,-0.23784,0.032456,0.28052,0.086596,0.18676,0.29223,-0.001195,0.075774,0.20384,0.25305,0.13312,-0.16498,0.26877,-0.097294,0.04343,0.20752,0.18603,-0.06853,-0.086654,0.013762,-0.056814,-0.08955,0.29468,0.097833,-0.039281,0.025512,0.15105,-0.12338,-0.022322,-0.075718,0.10202,0.06926,0.091219,0.060523,-0.026535,0.068162,0.099379,-0.03658,-0.10686,0.039629,-0.039374,-0.02304,-0.06118,0.0026746,0.024969,0.0044344,-0.0076947,-0.013238,-0.052815,0.06294,0.020365,0.047593,-0.013045,0.010485,-0.018334,-0.0050382,-0.018834,0.018729,0.0078986,-0.011768,0.013943,0.012629,0.0085915,0.012914,-0.038802,0.0126,-0.004622,0.0030908,-0.039228,-0.015824,-0.019487,-0.0057027,-0.0022292
"X3.76752",0.0057799,-0.02479,-0.013783,0.019698,0.0032778,-0.023306,0.0093664,-0.028624,-0.022272,0.011509,-0.012138,-0.026049,0.0064939,0.058288,-0.033372,0.07804,0.040313,-0.027543,0.00068735,-0.065188,0.074173,-0.019276,-0.025029,-0.12411,-0.086141,0.039831,0.090814,0.05869,0.064855,0.036107,0.07145,0.0486,-0.0078894,-0.065629,0.079861,-0.076392,0.13308,-0.14375,0.09471,0.11433,-0.029998,0.10496,0.11054,0.20751,-0.10359,-0.18517,0.043073,-0.09106,0.1626,0.10525,0.17703,0.02917,0.11671,0.052053,-0.10848,0.032606,-0.10331,-0.083401,0.028686,-0.043241,-0.0061002,0.10008,-0.22129,-0.079906,-0.062419,0.03157,-0.062529,-0.056172,-0.052367,0.12784,0.13249,0.12781,-0.094563,0.026106,0.023925,-0.0023996,0.0084739,0.11125,-0.088763,-0.12158,0.012979,-0.091205,0.0060421,0.12428,-0.13062,-0.05925,-0.12675,0.10301,-0.085211,-0.04425,0.052958,0.023388,0.056164,0.027758,-0.05183,0.028499,0.033546,0.024598,0.11971,-0.12867,0.10839,0.016219
"X3.78756",0.0044443,-0.020066,-0.01157,0.02007,0.014933,-0.039739,0.010324,-0.040091,-0.037818,-0.00022016,-0.00348,-0.041932,0.039069,0.036446,-0.045758,0.080677,-0.051476,-0.1204,0.0015655,-0.031589,0.064637,-0.11772,-0.077253,-0.010132,-0.033635,0.25095,0.041553,-0.061919,0.16812,0.0042336,0.026813,-0.019391,0.030545,-0.010523,0.099766,0.078299,-0.096706,-0.28649,0.013529,-0.098053,0.26067,-0.015597,0.0909,-0.094577,0.022719,0.00019993,-0.0029225,0.086898,0.020085,0.074947,-0.085578,0.035425,0.15069,0.08655,0.089563,0.23598,-0.060762,0.10042,0.21164,0.051526,0.0075019,-0.050965,0.12133,-0.08962,-0.013668,0.010805,-0.083632,0.064431,-0.082837,-0.0010546,0.045801,0.0050118,-0.030647,0.033983,0.13045,-0.084447,-0.071835,0.028646,0.1065,0.014095,-0.12786,0.00027068,0.058891,0.029394,-0.03473,0.0033252,0.035746,-0.070636,0.06283,-0.0073575,-0.056945,-0.038425,-0.010808,0.03616,-0.087993,-0.10079,0.010981,-0.070905,-0.0045465,0.029447,0.011892,0.054141
"X3.8076",0.0042823,-0.025356,-0.0075085,0.018784,0.0070898,-0.026653,0.020792,0.001964,0.0056321,0.015533,-0.054901,-0.029019,0.0085589,0.067322,-0.034381,0.11039,-0.014224,0.0098515,0.083066,-0.085345,-0.10834,-0.049472,-0.049451,-0.14803,-0.031045,-0.0064524,0.036464,0.10875,0.11379,-0.050021,0.041322,-0.016386,-0.1146,-0.068432,-0.049867,-0.016248,0.059187,0.06261,-0.023913,0.099057,-0.121,0.071251,0.15731,0.19727,0.035092,-0.068545,-0.15262,-0.23849,-0.036227,-0.11202,0.17116,-0.063367,-0.067843,0.074032,0.039768,-0.13593,-0.017024,-0.17013,-0.15744,0.080345,0.00013617,-0.0020553,0.13981,0.06577,0.042261,-0.12023,0.044888,0.10586,-0.061913,-0.001074,-0.098021,0.0684,-0.013444,-0.22742,-0.10694,-0.15308,-0.014701,-0.015107,0.024964,0.080059,-0.084798,0.03412,0.014829,0.025929,0.12041,0.057133,0.041194,-0.062877,0.07164,-0.064755,0.040643,-0.078405,-0.012052,-0.043455,-0.011019,-0.05159,-0.05696,-0.058211,0.007292,0.17722,0.10521,0.00076922
"X3.82764",0.0044862,-0.022641,-0.0078216,0.016396,0.006447,-0.02616,0.025068,-0.041104,-0.0092125,0.011197,-0.036887,-0.060851,0.00053165,0.088205,0.029076,0.015105,0.085846,-0.008901,-0.042372,-0.012247,0.06352,0.0083616,0.03477,-0.014295,0.0018096,0.056628,0.044158,0.10749,0.033485,-0.093707,-0.019913,0.12288,-0.082337,-0.042874,-0.062753,-0.086295,-0.045869,-0.090928,0.10537,-0.003193,0.050492,0.06597,0.088714,0.022424,-0.064875,-0.17187,0.11844,-0.16109,0.15307,-0.072778,0.14919,-0.082538,0.0072316,-0.12801,-0.083052,0.01136,-0.13656,-0.044533,0.11006,0.047495,0.025754,0.11509,-0.17088,0.039125,-0.18597,-0.049216,0.10059,0.10019,0.078295,-0.040383,0.050126,0.048002,0.096474,0.049155,0.022667,0.079858,-0.084856,-0.19482,0.16418,0.052687,-0.0018851,-0.0037553,-0.063678,-0.023058,0.10386,-0.011874,-0.045793,-0.15418,-0.053294,0.064443,0.019233,-0.020762,-0.060303,-0.040048,-0.040245,-0.00041912,0.0040821,0.05584,-0.029028,0.042683,-0.013374,-0.0025976
"X3.84768",0.0019548,-0.010338,-0.001909,0.016054,0.012126,-0.032594,0.034187,-0.050337,-0.022998,0.0019579,-0.025138,-0.033975,-0.0069991,0.086206,0.06547,-0.048335,0.085491,-0.012691,-0.029313,-0.00015239,0.035536,0.00078022,0.033623,0.0064219,-0.01159,0.049471,0.063715,0.094273,0.021231,-0.046244,-0.070349,0.095713,-0.089554,-0.049091,-0.028976,-0.0091319,-0.096655,-0.023724,0.0086697,-0.043132,0.048524,0.058319,0.025389,-0.044255,-0.021442,-0.04567,-0.017799,0.022373,0.057431,-0.085593,0.062825,-0.068573,-0.085342,-0.10709,-0.007132,0.038254,-0.10995,-0.026427,0.065279,-0.0032707,-0.020962,0.040136,-0.069052,0.043129,-0.074609,-0.055628,0.13308,0.0079169,0.060564,-0.096802,0.053546,-0.05357,-0.01445,0.063643,0.14335,0.094312,0.019874,-0.13432,-0.082011,0.064391,0.032413,0.1973,0.036982,0.06915,0.023446,0.043832,0.041848,0.047513,0.041747,0.038598,0.085222,-0.047561,0.052797,-0.0034844,0.042102,0.035054,-0.044727,-0.04331,-0.081168,-0.061075,-0.098799,0.030697
"X3.86772",0.0016877,-0.0056552,-0.0031056,0.025993,0.0080733,-0.043683,0.02684,-0.036158,-0.033835,-0.0064387,-0.0035741,0.0014146,-0.0004571,0.055267,0.029013,-0.014964,0.049396,-0.027417,0.029277,-0.016916,0.022692,0.001567,-0.021805,-0.070456,-0.064247,0.064632,0.097515,0.04738,0.018017,0.031263,-0.063273,0.0022979,-0.066484,-0.076374,0.0076024,0.034328,-0.07142,0.0033255,0.0090081,-0.01544,-0.013293,0.020822,0.023827,0.024946,-0.030601,0.0067296,-0.15042,0.11216,-0.048121,0.020739,-0.0048309,-0.0029145,-0.0012243,-0.013618,-0.059509,0.010953,0.0020386,-0.031979,-0.015662,-0.0073811,-0.075018,0.053765,0.054868,-0.019861,-0.011999,0.016599,0.033103,0.068688,-0.035693,-0.017166,-0.03985,-0.045021,-0.060971,0.025306,0.021348,0.01038,-0.031157,-0.025356,-0.070219,-0.049926,0.0079333,-0.0090519,-0.038387,0.020299,0.021156,0.035952,-0.046595,-0.030107,-0.043924,-0.02219,-0.06542,-0.096788,-0.057796,-0.01567,0.073692,-0.054131,-0.11636,-0.033715,-0.070853,-0.00061399,0.050024,-0.0036938
"X3.88776",0.0018082,-0.0065288,-0.0033596,0.02719,0.0075237,-0.048425,0.023945,-0.030549,-0.036402,-0.0069615,-0.006023,0.00064838,0.0047382,0.052758,0.036222,-0.0069753,0.057561,-0.032525,0.031564,-0.0035905,0.019519,0.021264,-0.034609,-0.060379,-0.061223,0.075038,0.07358,0.039897,0.013486,0.0047723,-0.061162,-0.002705,-0.055643,-0.060633,0.012461,0.042701,-0.047097,0.00072194,0.014345,-0.028852,-0.027227,0.032737,0.010819,0.01917,-0.035811,-0.021252,-0.1399,0.10056,-0.059493,0.0042924,-0.010013,-0.046235,-0.0061613,-0.016776,-0.03449,0.039745,-0.02268,-0.032425,-0.058078,0.060032,-0.053006,0.0725,0.085844,-0.012231,0.013498,-0.0081558,-0.012347,0.047453,-0.039425,0.041474,0.040096,-0.02759,-0.0095952,-0.019568,0.037533,0.032226,-0.04178,-0.0092299,-0.02933,0.021223,-0.0099265,-0.018382,-0.061419,-0.010829,0.028302,-0.046513,-0.01318,-0.087885,-0.025263,-0.023187,-0.15396,0.026474,0.048074,-0.00067394,-0.015785,0.053987,0.018735,0.048661,0.052547,-0.0087626,-0.10171,-0.045237
"X3.9078",0.0025302,-0.0065866,-0.0038985,0.028075,0.017677,-0.048172,0.028785,-0.037189,-0.050038,-0.0079816,-0.010989,-0.015172,0.0031065,0.053479,0.050432,-0.025265,0.053193,-0.025736,0.018329,0.013741,0.0062043,0.037615,-0.035974,-0.059968,-0.055266,0.048906,0.044566,0.046595,0.00053161,-0.00026305,-0.036884,0.013677,-0.062403,-0.050101,-0.0083371,0.037193,-0.037163,-0.0035313,0.0099921,-0.032132,-0.059484,-0.001754,-0.019156,0.031269,-0.028153,0.0027784,-0.10167,0.055354,-0.022062,0.0073731,-0.0078781,-0.034358,0.047248,-0.010403,-0.003729,0.074115,-0.019288,-0.031219,-0.027858,0.032884,-0.0069107,0.0048952,0.10783,-0.02726,0.039564,-0.0083538,0.045585,-0.010564,-0.074267,0.019616,-0.025575,-0.024754,0.025339,-0.024496,0.022683,0.042628,-0.0062171,0.037081,-0.073575,0.037286,0.063656,0.072567,-0.10949,0.016047,0.070708,-0.078571,-0.0283,0.050252,-0.059819,0.022243,-0.11646,0.031443,-0.037776,0.0017709,-0.091803,0.031711,-0.013155,0.0082728,0.13164,0.023412,-0.087627,0.026538
"X3.92784",0.005067,-0.012489,-0.0034074,0.014406,0.044094,-0.029964,0.055045,-0.079425,-0.06624,0.03659,-0.020058,-0.12803,0.028692,0.11509,0.077039,-0.1088,0.066577,0.062486,-0.10501,0.075224,-0.029782,-0.0026322,0.095186,0.09815,0.091272,-0.088233,-0.073415,0.097803,-0.037404,-0.05447,-0.10958,-0.034784,-0.13061,0.10532,-0.093335,0.066529,-0.032774,-0.044904,0.001244,-0.035714,0.028072,0.0034158,-0.065095,-0.014777,0.027773,-0.029879,-0.023014,0.045127,0.011801,0.018518,0.070857,0.046766,0.065801,0.0063431,0.084096,0.087262,-0.027651,-0.021077,-0.043584,-0.00063597,-0.054189,0.018273,0.089587,0.011795,0.01764,0.0022086,-0.068371,0.00090018,0.011084,-0.046658,-0.028506,-0.039192,-0.05739,-0.0361,0.03821,-0.014819,-0.018046,-0.017515,0.0060738,-0.027015,0.010202,-0.020185,0.014246,-0.016721,-0.018877,-0.0056163,0.043069,-0.08074,0.0055769,0.0085293,0.049871,-0.057092,0.010318,0.049462,-0.045446,-0.0093731,0.015507,-0.020974,-0.0085399,0.053961,0.07794,-0.030047
"X3.94788",0.0034983,-0.0057564,-0.0033699,0.023467,0.030307,-0.042438,0.039068,-0.0542,-0.075515,0.0054461,-0.010571,-0.050207,0.013775,0.052852,0.061741,-0.061451,0.047148,-0.0017271,0.014632,0.026624,-0.012962,0.05269,-0.015159,-0.033602,-0.047277,0.013412,0.019821,0.048683,-0.021292,-0.0013131,-0.027286,-0.015666,-0.045793,0.013056,-0.0455,0.015053,-0.010336,-0.029978,0.0034637,-0.053989,-0.014083,-0.0054391,-0.049518,0.0016257,-0.020571,-0.020959,-0.094348,0.075116,0.021711,-0.0073468,-0.0086777,-0.010394,0.065923,0.011529,0.036879,0.075462,0.001687,-0.076968,-0.009792,-0.068375,0.027381,0.021321,0.043521,-0.048461,0.046752,-0.024568,-0.019784,0.020601,-0.028686,0.034278,-0.078464,-0.022838,0.035307,-0.0007452,-0.045328,-0.02274,0.06488,0.02334,-0.042635,-0.02041,0.062986,-0.003665,0.042443,-0.086041,0.034443,0.032801,0.00097627,-0.0027212,0.016405,-0.020481,0.022281,-0.053622,0.023423,0.059038,-0.0493,0.099235,0.046647,0.036508,-0.06253,0.035688,0.028675,-0.012311
"X3.96792",0.0044682,-0.0062074,-0.0034511,0.027323,0.030673,-0.044199,0.037288,-0.045962,-0.067615,-0.017549,-0.0020882,-0.028702,0.018002,0.021238,0.050097,-0.041428,0.028047,-0.024702,0.013948,0.024596,0.00021832,0.041099,-0.059897,-0.07599,-0.075265,0.004257,0.053657,0.029994,-0.039114,-0.013563,0.0041976,0.020264,-0.037401,-0.045437,-0.049731,-0.02362,-0.024759,-0.0034795,0.013824,-0.058188,-0.055667,0.015185,-0.021328,0.0132,-0.030813,-0.041226,-0.052138,0.031848,0.023728,-0.031778,-0.036199,0.0066239,0.018371,-0.0050449,0.024712,0.02917,0.013591,-0.033044,-0.0061791,-0.044888,0.083756,0.0048505,0.047191,-0.10638,0.14275,0.024152,-0.0034563,0.1253,0.010692,0.04299,-0.089985,-0.050221,-0.005517,-0.021687,0.04159,-0.036083,0.021811,-0.060589,0.015529,-0.024527,0.14091,-0.046129,0.0018096,-0.055703,-0.058882,0.031469,0.046484,0.01046,-0.050477,-0.055648,0.022153,0.11487,-0.089981,0.029662,-0.013309,-0.012865,-0.027667,0.092839,0.067938,-0.093163,-0.036872,-0.00012931
"X3.98796",0.0036835,-0.0098843,-0.00028437,0.030081,0.030307,-0.037506,0.039091,-0.040684,-0.062118,-0.014684,0.006263,-0.036891,0.032135,0.02384,0.032951,-0.038878,0.034639,-0.029976,0.011847,0.058084,0.0076711,-0.0078864,-0.096868,-0.081475,-0.041283,-0.025833,0.063884,0.031329,-0.062427,0.024269,0.010738,0.014139,-0.099572,-0.039709,-0.025009,-0.02292,-0.080748,-0.036089,0.086505,-0.020409,-0.055998,0.036514,-0.00018939,-0.052491,0.056552,-0.046884,-0.042056,0.071825,0.033763,0.037435,-0.046538,0.060144,-0.060964,0.06062,-0.052175,0.02434,0.017433,0.067968,0.013594,0.032729,0.097521,-0.026729,0.13997,-0.0061941,0.1169,0.022907,0.02056,0.16906,0.035026,0.042941,-0.060551,0.024966,-0.03802,-0.059214,0.054551,-0.02051,0.02923,-0.058358,0.0096183,-0.14492,0.11458,-0.10191,0.027672,0.037525,-0.044818,-0.003643,-0.042862,0.035213,-0.030594,0.023371,0.010098,0.032541,-0.0093583,0.043767,0.079689,0.013348,-0.057937,0.034571,0.029755,0.0058921,0.060711,-0.00054525
"X4.008",0.0023675,-0.0080529,-0.00061198,0.028202,0.027407,-0.03663,0.033103,-0.030031,-0.062037,0.0026015,0.012397,-0.038992,0.042503,0.029876,0.024252,-0.045383,0.061428,-0.012792,0.0023194,0.07212,0.0099346,-0.04851,-0.092706,-0.088736,-0.058396,-0.017413,0.082038,0.053465,-0.0073539,0.12845,-0.002649,-0.059848,-0.12513,0.059188,0.10014,0.0059166,-0.0045867,-0.1506,0.075453,0.10676,0.0052486,-0.011093,-0.034165,-0.052916,0.17564,0.022868,-0.10405,0.16383,0.11255,0.013182,0.089524,-0.033544,-0.076003,0.097449,-0.14691,-0.055079,0.12922,-0.038861,-0.064512,0.03223,-0.087498,0.024461,0.058641,0.13877,0.02362,0.10097,-0.036396,0.062313,0.070042,0.034254,-0.052873,0.085277,0.042332,-0.048388,-0.048275,0.094781,0.034257,-0.053464,0.028811,-0.017199,-0.024911,0.02351,-0.11508,-0.091953,-0.1034,-0.14855,0.11432,-0.019281,0.03311,0.066644,0.082344,0.043169,0.048602,-0.024008,-0.015368,-0.054324,0.10581,-0.069796,-0.046957,-0.042017,0.080053,0.069611
"X4.02804",0.0038313,-0.0086303,-0.0024021,0.033213,0.012868,-0.042916,0.030799,-0.007744,-0.052817,-0.031469,0.0056356,-0.020634,0.030353,0.056379,-0.029048,-0.010638,0.059063,-0.051148,0.039693,0.038965,0.02079,-0.028854,-0.031501,0.0089448,-0.05973,0.10279,0.073343,-0.064206,-0.028589,-0.030883,-0.090897,-0.060621,0.068505,-0.057856,0.015861,0.021751,0.047765,0.072339,-0.1213,-0.060885,0.0055277,-0.066572,-0.010299,0.11446,-0.091555,-0.037929,-0.18073,0.03351,0.048363,-0.10107,0.096619,-0.12034,0.11857,-0.046831,0.1651,0.1278,0.067888,-0.26925,-0.093493,-0.095377,0.037185,0.070044,-0.14428,-0.24435,0.026265,-0.056452,-0.13074,-0.12398,0.057583,0.037448,-0.018315,-0.029032,-0.093624,-0.022559,-0.071302,0.0076983,0.067195,0.046251,0.17611,-0.106,0.064887,0.0038079,0.022877,-0.034939,-0.097704,0.028723,0.057148,0.093324,0.055775,-0.10671,-0.026278,0.023874,0.07304,-0.046933,-0.015116,0.027425,0.064391,-0.16648,-0.055545,0.082352,-0.17467,-0.013724
